"","evenPer","order","observado","estimado","s.e.","LCL","UCL","parentEventID","grp","cmb_smpEf"
"108","ANH_160_N","Simpson diversity",5.762,11,3.765,5.762,18.379,"ANH_160","VES",0.737134909596662
"109","ANH_162_N","Species richness",5,5.242,0.711,5.013,9.625,"ANH_162","VES",0.596662030598053
"110","ANH_162_N","Shannon diversity",2.591,2.792,0.593,2.591,3.954,"ANH_162","VES",0.596662030598053
"111","ANH_162_N","Simpson diversity",1.848,1.9,0.404,1.848,2.692,"ANH_162","VES",0.596662030598053
"112","ANH_162_D","Species richness",1,1,0.312,1,2.549,"ANH_162","VES",0.596662030598053
"113","ANH_162_D","Shannon diversity",1,0,0,1,0,"ANH_162","VES",0.596662030598053
"114","ANH_162_D","Simpson diversity",1,1,0,1,1,"ANH_162","VES",0.596662030598053
"115","ANH_163_D","Species richness",1,1,0.312,1,2.549,"ANH_163","VES",0.635605006954103
"116","ANH_163_D","Shannon diversity",1,0,0,1,0,"ANH_163","VES",0.635605006954103
"117","ANH_163_D","Simpson diversity",1,1,0,1,1,"ANH_163","VES",0.635605006954103
"118","ANH_163_N","Species richness",4,4.917,2.004,4.068,16.289,"ANH_163","VES",0.635605006954103
"119","ANH_163_N","Shannon diversity",3.086,3.759,0.743,3.086,5.216,"ANH_163","VES",0.635605006954103
"120","ANH_163_N","Simpson diversity",2.667,3.143,0.777,2.667,4.666,"ANH_163","VES",0.635605006954103
"121","ANH_164_N","Species richness",3,3,0.518,3,4.666,"ANH_164","VES",0.524339360222531
"122","ANH_164_N","Shannon diversity",1.723,1.805,0.332,1.723,2.454,"ANH_164","VES",0.524339360222531
"123","ANH_164_N","Simpson diversity",1.405,1.43,0.217,1.405,1.856,"ANH_164","VES",0.524339360222531
"124","ANH_164_D","Species richness",1,1,0.312,1,2.549,"ANH_164","VES",0.524339360222531
"125","ANH_164_D","Shannon diversity",1,0,0,1,0,"ANH_164","VES",0.524339360222531
"126","ANH_164_D","Simpson diversity",1,1,0,1,1,"ANH_164","VES",0.524339360222531
"127","ANH_165_N","Species richness",5,5.482,1.282,5.028,13.191,"ANH_165","VES",0.709318497913769
"128","ANH_165_N","Shannon diversity",3.309,3.62,0.651,3.309,4.895,"ANH_165","VES",0.709318497913769
"129","ANH_165_N","Simpson diversity",2.562,2.719,0.586,2.562,3.868,"ANH_165","VES",0.709318497913769
"130","ANH_166_D","Species richness",4,6.571,3.753,4.317,24.864,"ANH_166","VES",0.831710709318498
"131","ANH_166_D","Shannon diversity",3.17,5.144,1.721,3.17,8.517,"ANH_166","VES",0.831710709318498
"132","ANH_166_D","Simpson diversity",2.579,2.579,2.112,2.579,6.718,"ANH_166","VES",0.831710709318498
"133","ANH_166_N","Species richness",6,7.895,3.559,6.17,27.067,"ANH_166","VES",0.831710709318498
"134","ANH_166_N","Shannon diversity",4.621,5.677,1.291,4.621,8.208,"ANH_166","VES",0.831710709318498
