"","parentEventID","order","observado","estimado","s.e.","LCL","UCL","grp","cmb_smpEf","Temp","OxgD","COrgT","FDisp","TSolidDis","Nitratos","Silicatos","GrasAceit","SAAM","Alcalinid","Log_Cond","sed_Nitrog","sed_p_limo","sed_fosforo","sed_Sodio","sed_hierro","sed_Magnes","Cantos.rodados","Grava","Vrip","CDosel","ProfProm","Ancho","ProfCapFot","Plataf","Red.Hidrica","CuerpAgua","decimalLat","decimalLon","Dis_CP","Dis_Oleodu","Dis_Pozo","Dis_Pozact","Dis_Ferroc","Dis_ViaPri","Dia_ViaSec","Dis_Cienag","Dis_MGSG","Dis_Dre345","DisBosque","Dis_CobNat","Tam_Parche"
"31","ANH_21","Species richness",20,44.083,18.812,26.227,113.151,"Ar_At",1.14743380189604,28.72,4.71,25.08,0.195,122,3.4639,0.391,1.72,0.074,61.2,2.21218760440396,0.0488,0,0.00509,0.64,3.06,47.79,0,0,4,4,0.65,600,0.33,"Kale","RIO MAGDALENA","Río Magdalena",7.37987103896,-73.9009799995,2240.72740729,560.218781145,426.714396242,552.036219334,3805.32519465,575.85906462,6376.93419168,2018.20823263,0,1102.54734861,399.80211895,66.8734459015,4.47055853945
"32","ANH_21","Shannon diversity",19.195,44.083,8.089,28.229,59.938,"Ar_At",1.14743380189604,28.72,4.71,25.08,0.195,122,3.4639,0.391,1.72,0.074,61.2,2.21218760440396,0.0488,0,0.00509,0.64,3.06,47.79,0,0,4,4,0.65,600,0.33,"Kale","RIO MAGDALENA","Río Magdalena",7.37987103896,-73.9009799995,2240.72740729,560.218781145,426.714396242,552.036219334,3805.32519465,575.85906462,6376.93419168,2018.20823263,0,1102.54734861,399.80211895,66.8734459015,4.47055853945
"33","ANH_21","Simpson diversity",18.241,42.667,7.462,28.042,57.291,"Ar_At",1.14743380189604,28.72,4.71,25.08,0.195,122,3.4639,0.391,1.72,0.074,61.2,2.21218760440396,0.0488,0,0.00509,0.64,3.06,47.79,0,0,4,4,0.65,600,0.33,"Kale","RIO MAGDALENA","Río Magdalena",7.37987103896,-73.9009799995,2240.72740729,560.218781145,426.714396242,552.036219334,3805.32519465,575.85906462,6376.93419168,2018.20823263,0,1102.54734861,399.80211895,66.8734459015,4.47055853945
"34","ANH_291","Species richness",11,16.333,5.389,12.031,38.602,"Ar_At",0.505720823798627,30.71,2.11,44.24,0.615,80,2.82261,0.2125,2.66,0.068,83.958,1.27114431794908,0.356,34,0.00375,25.51,5.16,152.08,0,0,6,4,0.8,20,1.08,"Kale","CAÑO NEGRO Y AFLUENTES","Caño",7.39905400024,-73.865654,2878.14754184,943.145818258,949.213795296,949.213795296,7113.32503101,2914.26733013,4456.12614355,4609.77321406,3203.0138034,1884.01008271,77.5286686477,77.5286686477,71.35407181
"35","ANH_291","Shannon diversity",10.402,16.333,2.626,11.187,21.48,"Ar_At",0.505720823798627,30.71,2.11,44.24,0.615,80,2.82261,0.2125,2.66,0.068,83.958,1.27114431794908,0.356,34,0.00375,25.51,5.16,152.08,0,0,6,4,0.8,20,1.08,"Kale","CAÑO NEGRO Y AFLUENTES","Caño",7.39905400024,-73.865654,2878.14754184,943.145818258,949.213795296,949.213795296,7113.32503101,2914.26733013,4456.12614355,4609.77321406,3203.0138034,1884.01008271,77.5286686477,77.5286686477,71.35407181
"36","ANH_291","Simpson diversity",9.8,15.667,2.822,10.135,21.198,"Ar_At",0.505720823798627,30.71,2.11,44.24,0.615,80,2.82261,0.2125,2.66,0.068,83.958,1.27114431794908,0.356,34,0.00375,25.51,5.16,152.08,0,0,6,4,0.8,20,1.08,"Kale","CAÑO NEGRO Y AFLUENTES","Caño",7.39905400024,-73.865654,2878.14754184,943.145818258,949.213795296,949.213795296,7113.32503101,2914.26733013,4456.12614355,4609.77321406,3203.0138034,1884.01008271,77.5286686477,77.5286686477,71.35407181
"37","ANH_292","Species richness",16,22.05,5.165,17.419,41.798,"Ar_At",0.458973520758418,32.42,0.24,18.42,0.245,80,1.7737,0.2035,2.54,0.07,67.966,1.65321251377534,0,0,0,0,0,0,0,0,1,2,2.8,12,1.35,"Kale","CAÑO NEGRO Y AFLUENTES","Caño",7.39756100024,-73.872731,2115.58738489,1458.01303354,1670.49158733,1670.49158733,6572.81558485,2255.98196515,5096.53188697,4094.5110093,2488.30974578,1453.4219393,0,0,169.499493659
"38","ANH_292","Shannon diversity",15.096,22.05,2.784,16.594,27.506,"Ar_At",0.458973520758418,32.42,0.24,18.42,0.245,80,1.7737,0.2035,2.54,0.07,67.966,1.65321251377534,0,0,0,0,0,0,0,0,1,2,2.8,12,1.35,"Kale","CAÑO NEGRO Y AFLUENTES","Caño",7.39756100024,-73.872731,2115.58738489,1458.01303354,1670.49158733,1670.49158733,6572.81558485,2255.98196515,5096.53188697,4094.5110093,2488.30974578,1453.4219393,0,0,169.499493659
"39","ANH_292","Simpson diversity",14.226,21.5,3.066,15.491,27.509,"Ar_At",0.458973520758418,32.42,0.24,18.42,0.245,80,1.7737,0.2035,2.54,0.07,67.966,1.65321251377534,0,0,0,0,0,0,0,0,1,2,2.8,12,1.35,"Kale","CAÑO NEGRO Y AFLUENTES","Caño",7.39756100024,-73.872731,2115.58738489,1458.01303354,1670.49158733,1670.49158733,6572.81558485,2255.98196515,5096.53188697,4094.5110093,2488.30974578,1453.4219393,0,0,169.499493659
"40","ANH_293","Species richness",14,59.5,25.358,30.418,140.098,"Ar_At",0.743216737495914,27.7,5.52,26.27,0.125,42,2.02,1.21,3.77,0.065,12.24,1.30102999566398,0,0,0,0,0,0,0.05,0,2,2,0.6,2.5,1.62,"Caracterizacion","AGUA BONITA-PAREDES","Quebrada",7.35024900024,-73.789012,2807.20629822,2178.52760567,4480.77421019,8921.86183718,365.745970207,2780.42900503,5224.69535484,7472.1813729,11674.3676568,43.6788631477,0,0,79.8352198894
"41","ANH_293","Shannon diversity",14,71.579,25.173,22.241,120.916,"Ar_At",0.743216737495914,27.7,5.52,26.27,0.125,42,2.02,1.21,3.77,0.065,12.24,1.30102999566398,0,0,0,0,0,0,0.05,0,2,2,0.6,2.5,1.62,"Caracterizacion","AGUA BONITA-PAREDES","Quebrada",7.35024900024,-73.789012,2807.20629822,2178.52760567,4480.77421019,8921.86183718,365.745970207,2780.42900503,5224.69535484,7472.1813729,11674.3676568,43.6788631477,0,0,79.8352198894
"42","ANH_293","Simpson diversity",14,14,22.267,14,57.642,"Ar_At",0.743216737495914,27.7,5.52,26.27,0.125,42,2.02,1.21,3.77,0.065,12.24,1.30102999566398,0,0,0,0,0,0,0.05,0,2,2,0.6,2.5,1.62,"Caracterizacion","AGUA BONITA-PAREDES","Quebrada",7.35024900024,-73.789012,2807.20629822,2178.52760567,4480.77421019,8921.86183718,365.745970207,2780.42900503,5224.69535484,7472.1813729,11674.3676568,43.6788631477,0,0,79.8352198894
"43","ANH_294","Species richness",10,14.083,4.378,10.735,32.681,"Ar_At",0.551814318404707,26.33,5.85,25.27,1.2,30,2.22,1.38,2.99,0.073,14.28,1.74036268949424,0,0,0,0,0,0,0.8,0,1,2,0.5,5,1.35,"Caracterizacion","AGUA BONITA-PAREDES","Quebrada",7.36912600024,-73.781175,4700.83854112,2979.74568287,5286.41022405,8653.20509637,1092.03811334,4939.98001677,4043.17628209,5364.0085742,12992.3601129,10.5479080966,0,0,191.147495736
"44","ANH_294","Shannon diversity",9.441,14.083,2.453,9.441,18.891,"Ar_At",0.551814318404707,26.33,5.85,25.27,1.2,30,2.22,1.38,2.99,0.073,14.28,1.74036268949424,0,0,0,0,0,0,0.8,0,1,2,0.5,5,1.35,"Caracterizacion","AGUA BONITA-PAREDES","Quebrada",7.36912600024,-73.781175,4700.83854112,2979.74568287,5286.41022405,8653.20509637,1092.03811334,4939.98001677,4043.17628209,5364.0085742,12992.3601129,10.5479080966,0,0,191.147495736
"45","ANH_294","Simpson diversity",8.895,13.5,2.25,9.089,17.911,"Ar_At",0.551814318404707,26.33,5.85,25.27,1.2,30,2.22,1.38,2.99,0.073,14.28,1.74036268949424,0,0,0,0,0,0,0.8,0,1,2,0.5,5,1.35,"Caracterizacion","AGUA BONITA-PAREDES","Quebrada",7.36912600024,-73.781175,4700.83854112,2979.74568287,5286.41022405,8653.20509637,1092.03811334,4939.98001677,4043.17628209,5364.0085742,12992.3601129,10.5479080966,0,0,191.147495736
"46","ANH_295","Species richness",11,21.125,10.341,12.931,64.078,"Ar_At",0.669499836547891,30.28,1.59,30.58,0.305,32,2.2344,0.2065,1.68,0.062,51.974,1.63346845557959,0.2541,14,0.00158,32.29,0.5,212.2,0,0,2,4,2.5,0,1.08,"Platero","MONTECRISTO-YARIRI","Ciénaga",7.34758300024,-73.88375,425.918176733,2413.46986807,3346.58905396,3349.64063156,1608.44199756,1168.35642231,2506.52849865,0,2227.97450811,1109.19334985,591.336630136,0,205.75749798
"47","ANH_295","Shannon diversity",10.503,21.125,4.08,13.128,29.122,"Ar_At",0.669499836547891,30.28,1.59,30.58,0.305,32,2.2344,0.2065,1.68,0.062,51.974,1.63346845557959,0.2541,14,0.00158,32.29,0.5,212.2,0,0,2,4,2.5,0,1.08,"Platero","MONTECRISTO-YARIRI","Ciénaga",7.34758300024,-73.88375,425.918176733,2413.46986807,3346.58905396,3349.64063156,1608.44199756,1168.35642231,2506.52849865,0,2227.97450811,1109.19334985,591.336630136,0,205.75749798
"48","ANH_295","Simpson diversity",9.941,20,4.078,12.008,27.992,"Ar_At",0.669499836547891,30.28,1.59,30.58,0.305,32,2.2344,0.2065,1.68,0.062,51.974,1.63346845557959,0.2541,14,0.00158,32.29,0.5,212.2,0,0,2,4,2.5,0,1.08,"Platero","MONTECRISTO-YARIRI","Ciénaga",7.34758300024,-73.88375,425.918176733,2413.46986807,3346.58905396,3349.64063156,1608.44199756,1168.35642231,2506.52849865,0,2227.97450811,1109.19334985,591.336630136,0,205.75749798
"49","ANH_297","Species richness",14,56.25,48.75,20.961,270.423,"Ar_At",0.352664269369075,26.37,6.76,21.145,1.075,98,4.071,0.555,1.66,0.089,57.971,1.70757017609794,0.0754,0,0.00077,28.63,6.58,123.3,0,0,2,2,1.7,4,1.08,"Caracterizacion","SOGAMOSITO-PAREDES","Quebrada",7.35596600024,-73.734434,3300.01664568,924.910512773,252.454352577,9614.82421706,2808.99901348,3433.91138583,8420.15043527,8672.66949343,11087.0421582,2378.43186201,0,0,464.832921597
"50","ANH_297","Shannon diversity",13.676,56.25,17.596,21.762,90.738,"Ar_At",0.352664269369075,26.37,6.76,21.145,1.075,98,4.071,0.555,1.66,0.089,57.971,1.70757017609794,0.0754,0,0.00077,28.63,6.58,123.3,0,0,2,2,1.7,4,1.08,"Caracterizacion","SOGAMOSITO-PAREDES","Quebrada",7.35596600024,-73.734434,3300.01664568,924.910512773,252.454352577,9614.82421706,2808.99901348,3433.91138583,8420.15043527,8672.66949343,11087.0421582,2378.43186201,0,0,464.832921597
"51","ANH_297","Simpson diversity",13.235,53,16.96,19.76,86.24,"Ar_At",0.352664269369075,26.37,6.76,21.145,1.075,98,4.071,0.555,1.66,0.089,57.971,1.70757017609794,0.0754,0,0.00077,28.63,6.58,123.3,0,0,2,2,1.7,4,1.08,"Caracterizacion","SOGAMOSITO-PAREDES","Quebrada",7.35596600024,-73.734434,3300.01664568,924.910512773,252.454352577,9614.82421706,2808.99901348,3433.91138583,8420.15043527,8672.66949343,11087.0421582,2378.43186201,0,0,464.832921597
