"","evenPer","order","observado","estimado","s.e.","LCL","UCL","parentEventID","grp","cmb_smpEf"
"132","_A_N_H___2_2_1___A___P_2_","Simpson diversity",4.8,7.333,1.861,4.8,10.981,"ANH_221","PntFijo",NA
"133","_A_N_H___2_2_1___A___P_3_","Species richness",5,9.091,6.568,5.447,42.399,"ANH_221","PntFijo",NA
"134","_A_N_H___2_2_1___A___P_3_","Shannon diversity",3.649,5.498,2.37,3.649,10.143,"ANH_221","PntFijo",NA
"135","_A_N_H___2_2_1___A___P_3_","Simpson diversity",2.814,3.438,1.866,2.814,7.095,"ANH_221","PntFijo",NA
"136","_A_N_H___2_2_2___A___P_1_","Species richness",7,7.479,1.276,7.028,15.149,"ANH_222","PntFijo",NA
"137","_A_N_H___2_2_2___A___P_1_","Shannon diversity",5.954,6.912,1.006,5.954,8.883,"ANH_222","PntFijo",NA
"138","_A_N_H___2_2_2___A___P_1_","Simpson diversity",5.143,6.273,1.391,5.143,8.998,"ANH_222","PntFijo",NA
"139","_A_N_H___2_2_2___A___P_2_","Species richness",15,24.827,8.769,17.193,59.04,"ANH_222","PntFijo",NA
"140","_A_N_H___2_2_2___A___P_2_","Shannon diversity",9.898,14.766,3.934,9.898,22.475,"ANH_222","PntFijo",NA
"141","_A_N_H___2_2_2___A___P_2_","Simpson diversity",6.8,8.25,2.142,6.8,12.448,"ANH_222","PntFijo",NA
"142","_A_N_H___2_2_2___A___P_3_","Species richness",8,10.462,3.247,8.344,25.609,"ANH_222","PntFijo",NA
"143","_A_N_H___2_2_2___A___P_3_","Shannon diversity",7.327,11.327,2.575,7.327,16.374,"ANH_222","PntFijo",NA
"144","_A_N_H___2_2_2___A___P_3_","Simpson diversity",6.76,13,2.916,7.285,18.715,"ANH_222","PntFijo",NA
"145","_A_N_H___2_2_3___A___P_1_","Species richness",14,21.853,7.978,15.507,54.905,"ANH_223","PntFijo",NA
"146","_A_N_H___2_2_3___A___P_1_","Shannon diversity",12.238,19.269,4.515,12.238,28.118,"ANH_223","PntFijo",NA
"147","_A_N_H___2_2_3___A___P_1_","Simpson diversity",10.903,18.056,4.092,10.903,26.076,"ANH_223","PntFijo",NA
"148","_A_N_H___2_2_3___A___P_2_","Species richness",6,16.714,14.743,7.421,86.784,"ANH_223","PntFijo",NA
"149","_A_N_H___2_2_3___A___P_2_","Shannon diversity",5.742,17.62,9.032,5.742,35.323,"ANH_223","PntFijo",NA
"150","_A_N_H___2_2_3___A___P_2_","Simpson diversity",5.444,21,6.968,7.343,34.657,"ANH_223","PntFijo",NA
"151","_A_N_H___2_2_3___A___P_3_","Species richness",9,14.5,5.979,9.974,40.06,"ANH_223","PntFijo",NA
"152","_A_N_H___2_2_3___A___P_3_","Shannon diversity",8.485,16.526,7.83,8.485,31.873,"ANH_223","PntFijo",NA
"153","_A_N_H___2_2_3___A___P_3_","Simpson diversity",8,22,7.647,8,36.988,"ANH_223","PntFijo",NA
"154","_A_N_H___2_2_5___A___P_1_","Species richness",13,17.355,4.663,13.785,37.147,"ANH_225","PntFijo",NA
