"","evenPer","order","observado","estimado","s.e.","LCL","UCL","parentEventID","grp","cmb_smpEf"
"77","ANH_39_D","Shannon diversity",4.373,4.714,0.618,4.373,5.925,"ANH_39","Ar_At",1.70277777777778
"78","ANH_39_D","Simpson diversity",2.317,2.345,0.324,2.317,2.979,"ANH_39","Ar_At",1.70277777777778
"79","ANH_40_D","Species richness",13,16.955,5.236,13.55,41.426,"ANH_40","Ar_At",0.5
"80","ANH_40_D","Shannon diversity",8.01,8.846,0.989,8.01,10.785,"ANH_40","Ar_At",0.5
"81","ANH_40_D","Simpson diversity",6.342,6.752,0.724,6.342,8.17,"ANH_40","Ar_At",0.5
"82","ANH_7_D","Species richness",15,27.346,16.932,16.644,107.707,"ANH_7","Ar_At",1.76666666666667
"83","ANH_7_D","Shannon diversity",8.718,10.209,1.558,8.718,13.263,"ANH_7","Ar_At",1.76666666666667
"84","ANH_7_D","Simpson diversity",5.72,6.079,1.029,5.72,8.095,"ANH_7","Ar_At",1.76666666666667
"85","ANH_8_D","Species richness",18,25.958,11.603,18.982,82.492,"ANH_8","Ar_At",0.763888888888889
"86","ANH_8_D","Shannon diversity",6.43,6.875,0.724,6.43,8.294,"ANH_8","Ar_At",0.763888888888889
"87","ANH_8_D","Simpson diversity",3.826,3.884,0.403,3.826,4.675,"ANH_8","Ar_At",0.763888888888889
"88","ANH_12_D","Species richness",17,20.984,5.272,17.555,45.614,"ANH_12","Ar_At_El",1.27777777777778
"89","ANH_12_D","Shannon diversity",5.863,6.128,0.51,5.863,7.128,"ANH_12","Ar_At_El",1.27777777777778
"90","ANH_12_D","Simpson diversity",3.461,3.496,0.355,3.461,4.191,"ANH_12","Ar_At_El",1.27777777777778
"91","ANH_13_D","Species richness",16,19.967,5.251,16.552,44.502,"ANH_13","Ar_At_El",1.27777777777778
"92","ANH_13_D","Shannon diversity",10.473,11.419,0.91,10.473,13.203,"ANH_13","Ar_At_El",1.27777777777778
"93","ANH_13_D","Simpson diversity",8.633,9.225,0.797,8.633,10.787,"ANH_13","Ar_At_El",1.27777777777778
"94","ANH_291_D","Species richness",13,15.981,4.499,13.352,38.222,"ANH_291","Ar_At_El",1.27777777777778
"95","ANH_291_D","Shannon diversity",8.213,8.654,0.578,8.213,9.786,"ANH_291","Ar_At_El",1.27777777777778
"96","ANH_291_D","Simpson diversity",6.226,6.444,0.629,6.226,7.678,"ANH_291","Ar_At_El",1.27777777777778
"97","ANH_297_D","Species richness",29,37.967,10.138,30.514,82.092,"ANH_297","Ar_At_El",1.25
"98","ANH_297_D","Shannon diversity",17.588,18.892,1.171,17.588,21.188,"ANH_297","Ar_At_El",1.25
"99","ANH_297_D","Simpson diversity",13.35,13.987,0.985,13.35,15.919,"ANH_297","Ar_At_El",1.25
"100","ANH_298_D","Species richness",27,33.106,6.06,28.205,57.946,"ANH_298","Ar_At_El",1.13425925925926
"101","ANH_298_D","Shannon diversity",10.102,10.683,0.807,10.102,12.265,"ANH_298","Ar_At_El",1.13425925925926
"102","ANH_298_D","Simpson diversity",6.01,6.107,0.49,6.01,7.068,"ANH_298","Ar_At_El",1.13425925925926
"103","ANH_302_D","Species richness",18,19.993,3.73,18.18,40.062,"ANH_302","Ar_At_El",2.52777777777778
"104","ANH_302_D","Shannon diversity",12.035,12.436,0.518,12.035,13.451,"ANH_302","Ar_At_El",2.52777777777778
