"","evenPer","order","observado","estimado","s.e.","LCL","UCL","parentEventID","grp","cmb_smpEf"
"79","ANH_305_C","Species richness",18,38.025,19.969,21.93,120.048,"ANH_305","Ar_At",1.01794704151684
"80","ANH_305_C","Shannon diversity",8.241,10.09,1.895,8.241,13.804,"ANH_305","Ar_At",1.01794704151684
"81","ANH_305_C","Simpson diversity",5.127,5.376,0.86,5.127,7.062,"ANH_305","Ar_At",1.01794704151684
"82","ANH_32_D","Species richness",15,19.128,4.842,15.667,40.558,"ANH_32","Ar_At",0.600555737169009
"83","ANH_32_D","Shannon diversity",7.603,8.355,0.844,7.603,10.008,"ANH_32","Ar_At",0.600555737169009
"84","ANH_32_D","Simpson diversity",5.129,5.335,0.702,5.129,6.712,"ANH_32","Ar_At",0.600555737169009
"85","ANH_33_D","Species richness",16,18.069,2.492,16.324,29.231,"ANH_33","Ar_At",0.43792088917947
"86","ANH_33_D","Shannon diversity",6.111,6.523,0.628,6.111,7.754,"ANH_33","Ar_At",0.43792088917947
"87","ANH_33_D","Simpson diversity",4.388,4.491,0.338,4.388,5.153,"ANH_33","Ar_At",0.43792088917947
"88","ANH_34_D","Species richness",9,10.98,3.707,9.179,30.925,"ANH_34","Ar_At",0.735861392611965
"89","ANH_34_D","Shannon diversity",5.049,5.335,0.5,5.049,6.314,"ANH_34","Ar_At",0.735861392611965
"90","ANH_34_D","Simpson diversity",3.957,4.08,0.396,3.957,4.855,"ANH_34","Ar_At",0.735861392611965
"91","ANH_37_D","Species richness",12,12,0.618,12,13.821,"ANH_37","Ar_At",1.66842105263158
"92","ANH_37_D","Shannon diversity",7.869,8.213,0.534,7.869,9.259,"ANH_37","Ar_At",1.66842105263158
"93","ANH_37_D","Simpson diversity",6.327,6.591,0.53,6.327,7.629,"ANH_37","Ar_At",1.66842105263158
"94","ANH_37_C","Species richness",16,28.434,17.05,17.656,109.351,"ANH_37","Ar_At",1.66842105263158
"95","ANH_37_C","Shannon diversity",8.373,8.98,0.731,8.373,10.413,"ANH_37","Ar_At",1.66842105263158
"96","ANH_37_C","Simpson diversity",6.068,6.236,0.601,6.068,7.413,"ANH_37","Ar_At",1.66842105263158
"97","ANH_38_D","Species richness",18,19.121,1.764,18.126,27.994,"ANH_38","Ar_At",1.00523046747303
"98","ANH_38_D","Shannon diversity",9.156,9.451,0.502,9.156,10.435,"ANH_38","Ar_At",1.00523046747303
"99","ANH_38_D","Simpson diversity",7.177,7.323,0.377,7.177,8.063,"ANH_38","Ar_At",1.00523046747303
