"","parentEventID","order","observado","estimado","s.e.","LCL","UCL","Dis_Cienag","Dis_MGSG","Dis_Dre345","DisBosque","Dis_CobNat","Tam_Parche","Dis_CP","Dis_Oleodu","Dis_Pozo","Dis_Pozact","Dis_Ferroc","Dis_ViaPri","Dia_ViaSec","Plataf","CobCopr","samplEff.1"
"42","ANH_125","Simpson diversity",1.6,2,0.712,1.6,3.396,1213.52641236,9033.35868172,2173.45753099,0,0,49.5349354553,3554.85103451,503.982787208,5774.91808584,6461.00685769,7691.88442548,5849.38150085,3144.69963347,"Kale","Bosque Ripario",0.888888888888889
"43","ANH_133","Species richness",1,1,0.284,1,1.799,3754.24871838,5776.91882848,3870.52127352,0,0,27.8725991505,5206.14944025,4428.69791633,2031.65975464,4792.44626716,5365.3995098,4437.47530607,1498.9772529,"Platero","Bosque Ripario",0.555555555555556
"44","ANH_133","Shannon diversity",1,1,0,1,1,3754.24871838,5776.91882848,3870.52127352,0,0,27.8725991505,5206.14944025,4428.69791633,2031.65975464,4792.44626716,5365.3995098,4437.47530607,1498.9772529,"Platero","Bosque Ripario",0.555555555555556
"45","ANH_133","Simpson diversity",1,1,0,1,1,3754.24871838,5776.91882848,3870.52127352,0,0,27.8725991505,5206.14944025,4428.69791633,2031.65975464,4792.44626716,5365.3995098,4437.47530607,1498.9772529,"Platero","Bosque Ripario",0.555555555555556
"46","ANH_134","Species richness",3,3,0.506,3,4.639,4012.27738979,4372.4068974,5956.51740973,0,0,86.2216461436,3692.93375659,4147.77775296,735.935856156,4046.41475493,7449.29986845,4121.86096946,92.4842888361,"Platero","Bosque Ripario",0.555555555555556
"47","ANH_134","Shannon diversity",2.363,2.614,0.494,2.363,3.581,4012.27738979,4372.4068974,5956.51740973,0,0,86.2216461436,3692.93375659,4147.77775296,735.935856156,4046.41475493,7449.29986845,4121.86096946,92.4842888361,"Platero","Bosque Ripario",0.555555555555556
"48","ANH_134","Simpson diversity",2.051,2.292,0.559,2.051,3.388,4012.27738979,4372.4068974,5956.51740973,0,0,86.2216461436,3692.93375659,4147.77775296,735.935856156,4046.41475493,7449.29986845,4121.86096946,92.4842888361,"Platero","Bosque Ripario",0.555555555555556
"49","ANH_373","Species richness",2,2.333,0.943,2.018,8.09,9903.839611,8046.0207503,70.8481414912,0,0,30.9381020034,239.676678516,765.047073447,2932.01519844,8928.41680806,299.78362937,99.9727641695,5451.62386497,"Caracterizacion","Bosque Ripario",0.666666666666667
"50","ANH_373","Shannon diversity",1.89,2.52,1.85,1.89,6.146,9903.839611,8046.0207503,70.8481414912,0,0,30.9381020034,239.676678516,765.047073447,2932.01519844,8928.41680806,299.78362937,99.9727641695,5451.62386497,"Caracterizacion","Bosque Ripario",0.666666666666667
"51","ANH_373","Simpson diversity",1.8,3,0.923,1.8,4.809,9903.839611,8046.0207503,70.8481414912,0,0,30.9381020034,239.676678516,765.047073447,2932.01519844,8928.41680806,299.78362937,99.9727641695,5451.62386497,"Caracterizacion","Bosque Ripario",0.666666666666667
"52","ANH_123","Species richness",2,2.5,1.107,2.037,8.808,1521.49384032,459.79948646,3484.00776854,1335.58336294,0,12.567356786,222.446494064,3085.06246024,2118.16058427,2118.16058427,643.046252203,1053.96442071,2467.40905203,"Platero","Herbazal",0.888888888888889
"53","ANH_123","Shannon diversity",2,3.375,1.08,2,5.493,1521.49384032,459.79948646,3484.00776854,1335.58336294,0,12.567356786,222.446494064,3085.06246024,2118.16058427,2118.16058427,643.046252203,1053.96442071,2467.40905203,"Platero","Herbazal",0.888888888888889
"54","ANH_123","Simpson diversity",2,2,0.484,2,2.949,1521.49384032,459.79948646,3484.00776854,1335.58336294,0,12.567356786,222.446494064,3085.06246024,2118.16058427,2118.16058427,643.046252203,1053.96442071,2467.40905203,"Platero","Herbazal",0.888888888888889
