"","evenPer","order","observado","estimado","s.e.","LCL","UCL","parentEventID","grp","cmb_smpEf"
"77","ANH_304_D","Shannon diversity",7.08,7.278,0.527,7.08,8.31,"ANH_304","Ar_At",0.948883666274971
"78","ANH_304_D","Simpson diversity",3.442,3.461,0.265,3.442,3.982,"ANH_304","Ar_At",0.948883666274971
"79","ANH_305_D","Species richness",25,26.496,2.286,25.174,37.858,"ANH_305","Ar_At",1.39623971797885
"80","ANH_305_D","Shannon diversity",14.081,14.575,0.642,14.081,15.833,"ANH_305","Ar_At",1.39623971797885
"81","ANH_305_D","Simpson diversity",10.51,10.77,0.625,10.51,11.996,"ANH_305","Ar_At",1.39623971797885
"82","ANH_32_D","Species richness",23,83.342,70.892,32.727,397.358,"ANH_32","Ar_At",0.870505287896592
"83","ANH_32_D","Shannon diversity",5.369,5.793,0.499,5.369,6.77,"ANH_32","Ar_At",0.870505287896592
"84","ANH_32_D","Simpson diversity",2.953,2.968,0.227,2.953,3.413,"ANH_32","Ar_At",0.870505287896592
"85","ANH_33_D","Species richness",18,24.093,6.049,19.202,48.889,"ANH_33","Ar_At",0.43924794359577
"86","ANH_33_D","Shannon diversity",7.119,7.617,0.636,7.119,8.863,"ANH_33","Ar_At",0.43924794359577
"87","ANH_33_D","Simpson diversity",5.078,5.188,0.41,5.078,5.991,"ANH_33","Ar_At",0.43924794359577
"88","ANH_34_D","Species richness",14,15.491,2.279,14.173,26.82,"ANH_34","Ar_At",0.797884841363102
"89","ANH_34_D","Shannon diversity",5.54,5.818,0.493,5.54,6.784,"ANH_34","Ar_At",0.797884841363102
"90","ANH_34_D","Simpson diversity",3.467,3.52,0.386,3.467,4.276,"ANH_34","Ar_At",0.797884841363102
"91","ANH_35_D","Species richness",18,22.143,4.858,18.669,43.642,"ANH_35","Ar_At",0.642068155111633
"92","ANH_35_D","Shannon diversity",7.771,8.302,0.736,7.771,9.745,"ANH_35","Ar_At",0.642068155111633
"93","ANH_35_D","Simpson diversity",5.249,5.378,0.473,5.249,6.305,"ANH_35","Ar_At",0.642068155111633
"94","ANH_37_D","Species richness",23,28.986,7.249,23.93,61.543,"ANH_37","Ar_At",1.36874265569918
"95","ANH_37_D","Shannon diversity",10.295,10.665,0.575,10.295,11.791,"ANH_37","Ar_At",1.36874265569918
"96","ANH_37_D","Simpson diversity",7.312,7.425,0.398,7.312,8.206,"ANH_37","Ar_At",1.36874265569918
"97","ANH_38_D","Species richness",21,25.154,4.87,21.671,46.703,"ANH_38","Ar_At",0.905640423031727
"98","ANH_38_D","Shannon diversity",10.504,10.923,0.57,10.504,12.04,"ANH_38","Ar_At",0.905640423031727
"99","ANH_38_D","Simpson diversity",7.992,8.162,0.493,7.992,9.127,"ANH_38","Ar_At",0.905640423031727
"100","ANH_39_D","Species richness",14,15.49,2.278,14.173,26.814,"ANH_39","Ar_At",1.51316098707403
"101","ANH_39_D","Shannon diversity",5.757,6.075,0.562,5.757,7.176,"ANH_39","Ar_At",1.51316098707403
"102","ANH_39_D","Simpson diversity",3.366,3.421,0.368,3.366,4.142,"ANH_39","Ar_At",1.51316098707403
"103","ANH_40_D","Species richness",14,15.114,1.755,14.125,23.947,"ANH_40","Ar_At",0.411280846063455
"104","ANH_40_D","Shannon diversity",8.64,9.295,0.741,8.64,10.747,"ANH_40","Ar_At",0.411280846063455
"105","ANH_40_D","Simpson diversity",7.002,7.423,0.655,7.002,8.707,"ANH_40","Ar_At",0.411280846063455
"106","ANH_41_D","Species richness",6,7.947,3.65,6.176,27.598,"ANH_41","Ar_At",0.609283196239718
"107","ANH_41_D","Shannon diversity",3.349,3.711,0.733,3.349,5.147,"ANH_41","Ar_At",0.609283196239718
"108","ANH_41_D","Simpson diversity",2.423,2.52,0.543,2.423,3.584,"ANH_41","Ar_At",0.609283196239718
"109","ANH_42_D","Species richness",16,21.987,7.202,16.937,54.235,"ANH_42","Ar_At",0.792009400705053
"110","ANH_42_D","Shannon diversity",7.833,8.024,0.352,7.833,8.713,"ANH_42","Ar_At",0.792009400705053
