"","parentEventID","order","observado","estimado","s.e.","LCL","UCL","Dis_Cienag","Dis_MGSG","Dis_Dre345","DisBosque","Dis_CobNat","Tam_Parche","Dis_CP","Dis_Oleodu","Dis_Pozo","Dis_Pozact","Dis_Ferroc","Dis_ViaPri","Dia_ViaSec","Temp","OxgD","COrgT","FDisp","TSolidDis","Nitratos","Silicatos","GrasAceit","SAAM","Alcalinid","Log_Cond","sed_Nitrog","sed_p_limo","sed_fosforo","sed_Sodio","sed_hierro","sed_Magnes","Cantos.rodados","Grava","Vrip","CDosel","ProfProm","Ancho","ProfCapFot","Plataf","Red.Hidrica","CuerpAgua","samplEff.1"
"100","ANH_293","Species richness",21,24.111,3.644,21.503,40.227,7472.1813729,11674.3676568,43.6788631477,0,0,79.8352198894,2807.20629822,2178.52760567,4480.77421019,8921.86183718,365.745970207,2780.42900503,5224.69535484,27.7,5.52,26.27,0.125,42,2.02,1.21,3.77,0.065,12.24,1.30102999566398,0,0,0,0,0,0,0.05,0,2,2,0.6,2.5,1.62,"Caracterizacion","AGUA BONITA-PAREDES","Quebrada",0.652173913043478
"101","ANH_293","Shannon diversity",10.544,11.154,0.771,10.544,12.665,7472.1813729,11674.3676568,43.6788631477,0,0,79.8352198894,2807.20629822,2178.52760567,4480.77421019,8921.86183718,365.745970207,2780.42900503,5224.69535484,27.7,5.52,26.27,0.125,42,2.02,1.21,3.77,0.065,12.24,1.30102999566398,0,0,0,0,0,0,0.05,0,2,2,0.6,2.5,1.62,"Caracterizacion","AGUA BONITA-PAREDES","Quebrada",0.652173913043478
"102","ANH_293","Simpson diversity",7.715,7.95,0.578,7.715,9.083,7472.1813729,11674.3676568,43.6788631477,0,0,79.8352198894,2807.20629822,2178.52760567,4480.77421019,8921.86183718,365.745970207,2780.42900503,5224.69535484,27.7,5.52,26.27,0.125,42,2.02,1.21,3.77,0.065,12.24,1.30102999566398,0,0,0,0,0,0,0.05,0,2,2,0.6,2.5,1.62,"Caracterizacion","AGUA BONITA-PAREDES","Quebrada",0.652173913043478
"103","ANH_11","Species richness",15,24.919,10.167,16.884,67.214,4879.51382428,3421.04954718,2047.9986448,57.7612879971,0,1.43969797613,3143.08228299,657.371780177,788.304345388,788.304345388,7393.82443318,3140.11838373,4284.2546732,29.96,0.87,42.13,0.38,40,2.3337,0.207,2.24,0.071,62.969,1.43136376415899,0.2686,18,0.00309,30.59,0.15,221.66,0,0,3,4,1.7,15,0.81,"Kale","CAÑO NEGRO Y AFLUENTES","Caño",0.260869565217391
"104","ANH_11","Shannon diversity",8.279,9.136,1.043,8.279,11.18,4879.51382428,3421.04954718,2047.9986448,57.7612879971,0,1.43969797613,3143.08228299,657.371780177,788.304345388,788.304345388,7393.82443318,3140.11838373,4284.2546732,29.96,0.87,42.13,0.38,40,2.3337,0.207,2.24,0.071,62.969,1.43136376415899,0.2686,18,0.00309,30.59,0.15,221.66,0,0,3,4,1.7,15,0.81,"Kale","CAÑO NEGRO Y AFLUENTES","Caño",0.260869565217391
"105","ANH_11","Simpson diversity",5.597,5.816,0.831,5.597,7.444,4879.51382428,3421.04954718,2047.9986448,57.7612879971,0,1.43969797613,3143.08228299,657.371780177,788.304345388,788.304345388,7393.82443318,3140.11838373,4284.2546732,29.96,0.87,42.13,0.38,40,2.3337,0.207,2.24,0.071,62.969,1.43136376415899,0.2686,18,0.00309,30.59,0.15,221.66,0,0,3,4,1.7,15,0.81,"Kale","CAÑO NEGRO Y AFLUENTES","Caño",0.260869565217391
"106","ANH_15","Species richness",18,19.995,3.734,18.18,40.082,5460.68987709,3325.90256953,1798.36853489,0,0,169.499493659,3234.70647908,107.063945786,1254.43001985,1254.43001985,7957.52576915,3078.52934807,4575.85407651,32.14,0.56,40.16,0.37,50,2.0876,0.204,1.96,0.077,71.964,1.60205999132796,0.2726,28,0.00505,30.62,33.89,175.12,0,0.05,2,2,3,8,1.48,"Kale","CAÑO NEGRO Y AFLUENTES","Caño",0.304347826086957
"107","ANH_15","Shannon diversity",9.121,9.335,0.452,9.121,10.22,5460.68987709,3325.90256953,1798.36853489,0,0,169.499493659,3234.70647908,107.063945786,1254.43001985,1254.43001985,7957.52576915,3078.52934807,4575.85407651,32.14,0.56,40.16,0.37,50,2.0876,0.204,1.96,0.077,71.964,1.60205999132796,0.2726,28,0.00505,30.62,33.89,175.12,0,0.05,2,2,3,8,1.48,"Kale","CAÑO NEGRO Y AFLUENTES","Caño",0.304347826086957
"108","ANH_15","Simpson diversity",6.72,6.811,0.351,6.72,7.5,5460.68987709,3325.90256953,1798.36853489,0,0,169.499493659,3234.70647908,107.063945786,1254.43001985,1254.43001985,7957.52576915,3078.52934807,4575.85407651,32.14,0.56,40.16,0.37,50,2.0876,0.204,1.96,0.077,71.964,1.60205999132796,0.2726,28,0.00505,30.62,33.89,175.12,0,0.05,2,2,3,8,1.48,"Kale","CAÑO NEGRO Y AFLUENTES","Caño",0.304347826086957
"109","ANH_291","Species richness",14,21.912,11.538,14.976,78.132,4609.77321406,3203.0138034,1884.01008271,77.5286686477,77.5286686477,71.35407181,2878.14754184,943.145818258,949.213795296,949.213795296,7113.32503101,2914.26733013,4456.12614355,30.71,2.11,44.24,0.615,80,2.82261,0.2125,2.66,0.068,83.958,1.27114431794908,0.356,34,0.00375,25.51,5.16,152.08,0,0,6,4,0.8,20,1.08,"Kale","CAÑO NEGRO Y AFLUENTES","Caño",0.504347826086956
"110","ANH_291","Shannon diversity",8.891,9.993,1.227,8.891,12.399,4609.77321406,3203.0138034,1884.01008271,77.5286686477,77.5286686477,71.35407181,2878.14754184,943.145818258,949.213795296,949.213795296,7113.32503101,2914.26733013,4456.12614355,30.71,2.11,44.24,0.615,80,2.82261,0.2125,2.66,0.068,83.958,1.27114431794908,0.356,34,0.00375,25.51,5.16,152.08,0,0,6,4,0.8,20,1.08,"Kale","CAÑO NEGRO Y AFLUENTES","Caño",0.504347826086956
"111","ANH_291","Simpson diversity",6.63,7.073,0.932,6.63,8.899,4609.77321406,3203.0138034,1884.01008271,77.5286686477,77.5286686477,71.35407181,2878.14754184,943.145818258,949.213795296,949.213795296,7113.32503101,2914.26733013,4456.12614355,30.71,2.11,44.24,0.615,80,2.82261,0.2125,2.66,0.068,83.958,1.27114431794908,0.356,34,0.00375,25.51,5.16,152.08,0,0,6,4,0.8,20,1.08,"Kale","CAÑO NEGRO Y AFLUENTES","Caño",0.504347826086956
"112","ANH_292","Species richness",14,16.988,4.517,14.352,39.337,4094.5110093,2488.30974578,1453.4219393,0,0,169.499493659,2115.58738489,1458.01303354,1670.49158733,1670.49158733,6572.81558485,2255.98196515,5096.53188697,32.42,0.24,18.42,0.245,80,1.7737,0.2035,2.54,0.07,67.966,1.65321251377534,0,0,0,0,0,0,0,0,1,2,2.8,12,1.35,"Kale","CAÑO NEGRO Y AFLUENTES","Caño",0.304347826086957
"113","ANH_292","Shannon diversity",5.75,5.952,0.436,5.75,6.806,4094.5110093,2488.30974578,1453.4219393,0,0,169.499493659,2115.58738489,1458.01303354,1670.49158733,1670.49158733,6572.81558485,2255.98196515,5096.53188697,32.42,0.24,18.42,0.245,80,1.7737,0.2035,2.54,0.07,67.966,1.65321251377534,0,0,0,0,0,0,0,0,1,2,2.8,12,1.35,"Kale","CAÑO NEGRO Y AFLUENTES","Caño",0.304347826086957
"114","ANH_292","Simpson diversity",3.935,3.982,0.284,3.935,4.54,4094.5110093,2488.30974578,1453.4219393,0,0,169.499493659,2115.58738489,1458.01303354,1670.49158733,1670.49158733,6572.81558485,2255.98196515,5096.53188697,32.42,0.24,18.42,0.245,80,1.7737,0.2035,2.54,0.07,67.966,1.65321251377534,0,0,0,0,0,0,0,0,1,2,2.8,12,1.35,"Kale","CAÑO NEGRO Y AFLUENTES","Caño",0.304347826086957
"115","ANH_16","Species richness",9,9,0.544,9,10.581,6759.16838377,3743.95387071,1746.82011163,42.6419887321,0,8.75900795302,4280.44933258,1254.3967365,2085.375143,2085.375143,9390.54883143,3621.46343429,4942.49709342,31.36,6.6,34.54,0.175,24,1.881,0.208,2.18,0.074,59.972,1.6232492903979,0.2661,26,0.00604,27.15,1.05,139.92,0,0,2,4,2.9,12,0.81,"Kale","CAÑO NEGRO Y AFLUENTES","Caño",0.695652173913043
"116","ANH_16","Shannon diversity",5.645,5.833,0.44,5.645,6.695,6759.16838377,3743.95387071,1746.82011163,42.6419887321,0,8.75900795302,4280.44933258,1254.3967365,2085.375143,2085.375143,9390.54883143,3621.46343429,4942.49709342,31.36,6.6,34.54,0.175,24,1.881,0.208,2.18,0.074,59.972,1.6232492903979,0.2661,26,0.00604,27.15,1.05,139.92,0,0,2,4,2.9,12,0.81,"Kale","CAÑO NEGRO Y AFLUENTES","Caño",0.695652173913043
"117","ANH_16","Simpson diversity",4.321,4.438,0.426,4.321,5.273,6759.16838377,3743.95387071,1746.82011163,42.6419887321,0,8.75900795302,4280.44933258,1254.3967365,2085.375143,2085.375143,9390.54883143,3621.46343429,4942.49709342,31.36,6.6,34.54,0.175,24,1.881,0.208,2.18,0.074,59.972,1.6232492903979,0.2661,26,0.00604,27.15,1.05,139.92,0,0,2,4,2.9,12,0.81,"Kale","CAÑO NEGRO Y AFLUENTES","Caño",0.695652173913043
"118","ANH_18","Species richness",16,25.94,10.199,17.886,68.392,1079.36572484,1130.30829151,6.05331901675,0,0,169.499493659,2428.09749884,338.047918633,599.24482379,599.24482379,3400.28676036,630.782012083,5528.40523263,32.12,0.09,16.48,0.245,28,1.6811,0.204,2.08,0.08,55.972,1.69019608002851,0.5859,26,0.00319,29.41,2.74,190.68,0,0.05,2,3,3,30,1.21,"Kale","CAÑO NEGRO Y AFLUENTES","Caño",0.521739130434783
"119","ANH_18","Shannon diversity",8.329,8.987,0.74,8.329,10.438,1079.36572484,1130.30829151,6.05331901675,0,0,169.499493659,2428.09749884,338.047918633,599.24482379,599.24482379,3400.28676036,630.782012083,5528.40523263,32.12,0.09,16.48,0.245,28,1.6811,0.204,2.08,0.08,55.972,1.69019608002851,0.5859,26,0.00319,29.41,2.74,190.68,0,0.05,2,3,3,30,1.21,"Kale","CAÑO NEGRO Y AFLUENTES","Caño",0.521739130434783
