"","evenPer","order","observado","estimado","s.e.","LCL","UCL","parentEventID","grp","cmb_smpEf"
"120","_A_N_H___2_2_0___A___P_1_","Simpson diversity",8.471,12.545,2.975,8.471,18.377,"ANH_220","PntFijo",NA
"121","_A_N_H___2_2_0___A___P_2_","Species richness",15,22.952,8.072,16.528,56.384,"ANH_220","PntFijo",NA
"122","_A_N_H___2_2_0___A___P_2_","Shannon diversity",10.683,14.779,2.975,10.683,20.609,"ANH_220","PntFijo",NA
"123","_A_N_H___2_2_0___A___P_2_","Simpson diversity",7.6,9.25,2.367,7.6,13.889,"ANH_220","PntFijo",NA
"124","_A_N_H___2_2_0___A___P_3_","Species richness",14,25.944,12.837,16.144,80.532,"ANH_220","PntFijo",NA
"125","_A_N_H___2_2_0___A___P_3_","Shannon diversity",8.634,11.988,3.194,8.634,18.249,"ANH_220","PntFijo",NA
"126","_A_N_H___2_2_0___A___P_3_","Simpson diversity",5.479,6.19,1.823,5.479,9.763,"ANH_220","PntFijo",NA
"127","_A_N_H___2_2_1___A___P_1_","Species richness",25,166.92,158.184,49.386,850.943,"ANH_221","PntFijo",NA
"128","_A_N_H___2_2_1___A___P_1_","Shannon diversity",16.858,37.934,14.459,16.858,66.273,"ANH_221","PntFijo",NA
"129","_A_N_H___2_2_1___A___P_1_","Simpson diversity",11.879,14.808,3.067,11.879,20.819,"ANH_221","PntFijo",NA
"130","_A_N_H___2_2_1___A___P_2_","Species richness",15,24.736,8.692,17.171,58.659,"ANH_221","PntFijo",NA
"131","_A_N_H___2_2_1___A___P_2_","Shannon diversity",12.454,21.003,4.928,12.454,30.662,"ANH_221","PntFijo",NA
"132","_A_N_H___2_2_1___A___P_2_","Simpson diversity",10.242,16.25,4.521,10.242,25.112,"ANH_221","PntFijo",NA
"133","_A_N_H___2_2_1___A___P_3_","Species richness",20,102.622,94.918,33.686,518.795,"ANH_221","PntFijo",NA
"134","_A_N_H___2_2_1___A___P_3_","Shannon diversity",13.215,27.16,8.349,13.215,43.524,"ANH_221","PntFijo",NA
"135","_A_N_H___2_2_1___A___P_3_","Simpson diversity",8.691,10.532,3.728,8.691,17.838,"ANH_221","PntFijo",NA
"136","_A_N_H___2_2_2___A___P_1_","Species richness",13,16.902,5.172,13.542,41.082,"ANH_222","PntFijo",NA
"137","_A_N_H___2_2_2___A___P_1_","Shannon diversity",10.017,12.444,1.804,10.017,15.98,"ANH_222","PntFijo",NA
"138","_A_N_H___2_2_2___A___P_1_","Simpson diversity",8.043,9.762,1.931,8.043,13.547,"ANH_222","PntFijo",NA
"139","_A_N_H___2_2_2___A___P_2_","Species richness",26,39.873,10.255,29.803,76.605,"ANH_222","PntFijo",NA
"140","_A_N_H___2_2_2___A___P_2_","Shannon diversity",17.4,24.16,3.717,17.4,31.445,"ANH_222","PntFijo",NA
"141","_A_N_H___2_2_2___A___P_2_","Simpson diversity",11.721,13.994,2.765,11.721,19.412,"ANH_222","PntFijo",NA
"142","_A_N_H___2_2_2___A___P_3_","Species richness",20,102.086,94.305,33.596,515.575,"ANH_222","PntFijo",NA
"143","_A_N_H___2_2_2___A___P_3_","Shannon diversity",16.814,42.432,16.999,16.814,75.749,"ANH_222","PntFijo",NA
"144","_A_N_H___2_2_2___A___P_3_","Simpson diversity",14.412,23.8,8.09,14.412,39.657,"ANH_222","PntFijo",NA
"145","_A_N_H___2_2_3___A___P_1_","Species richness",16,23.933,8.055,17.524,57.295,"ANH_223","PntFijo",NA
"146","_A_N_H___2_2_3___A___P_1_","Shannon diversity",13.562,19.585,3.452,13.562,26.35,"ANH_223","PntFijo",NA
"147","_A_N_H___2_2_3___A___P_1_","Simpson diversity",11.893,17.5,3.313,11.893,23.993,"ANH_223","PntFijo",NA
"148","_A_N_H___2_2_3___A___P_2_","Species richness",10,11.511,2.062,10.203,21.275,"ANH_223","PntFijo",NA
"149","_A_N_H___2_2_3___A___P_2_","Shannon diversity",9,12.699,2.656,9,17.905,"ANH_223","PntFijo",NA
"150","_A_N_H___2_2_3___A___P_2_","Simpson diversity",8.1,13.909,3.016,8.1,19.821,"ANH_223","PntFijo",NA
"151","_A_N_H___2_2_3___A___P_3_","Species richness",23,28.665,4.951,24.294,47.799,"ANH_223","PntFijo",NA
"152","_A_N_H___2_2_3___A___P_3_","Shannon diversity",19.811,27.666,3.361,21.079,34.253,"ANH_223","PntFijo",NA
"153","_A_N_H___2_2_3___A___P_3_","Simpson diversity",17.194,26.233,4.12,18.158,34.308,"ANH_223","PntFijo",NA
"154","_A_N_H___2_2_5___A___P_1_","Species richness",19,27.031,8.147,20.544,60.765,"ANH_225","PntFijo",NA
"155","_A_N_H___2_2_5___A___P_1_","Shannon diversity",14.362,18.263,2.575,14.362,23.31,"ANH_225","PntFijo",NA
"156","_A_N_H___2_2_5___A___P_1_","Simpson diversity",11.688,14.274,2.178,11.688,18.544,"ANH_225","PntFijo",NA
"157","_A_N_H___2_2_5___A___P_2_","Species richness",11,15.424,7.077,11.486,51.261,"ANH_225","PntFijo",NA
"158","_A_N_H___2_2_5___A___P_2_","Shannon diversity",7.955,9.061,1.212,7.955,11.436,"ANH_225","PntFijo",NA
"159","_A_N_H___2_2_5___A___P_2_","Simpson diversity",6.63,7.343,0.994,6.63,9.292,"ANH_225","PntFijo",NA
"160","_A_N_H___2_2_5___A___P_3_","Species richness",14,15.732,2.135,14.263,25.398,"ANH_225","PntFijo",NA
"161","_A_N_H___2_2_5___A___P_3_","Shannon diversity",10.347,13.409,2.406,10.347,18.124,"ANH_225","PntFijo",NA
