"","parentEventID","order","observado","estimado","s.e.","LCL","UCL","grp","cmb_smpEf","verbatimLa","verbatimLo","decimalLat","decimalLon","GrupoBiolo","Tipo","Habitat","Dis_CP","Dis_Oleodu","Dis_Pozo","Dis_Pozact","Dis_Ferroc","Dis_Kale","Dis_Plater","DisBosque","Dis_CobNat","Dis_Cienag","Dis_MGSG","Dis_Dre345","UCSuelo","Cobertura","CobAves","CobHerp","CobCopr","CobMarip","CobHorm","CobColl","CobMam","CobBot","Tam_Parche","Plataf","Dis_PlatEf","Orden","Dis_ViaPri","Dia_ViaSec","Red.Hidrica","CuerpAgua","NomCuerpAg","FInt19meanx","HEH18meanx"
"93","ANH_181","Simpson diversity",4.571,7.667,4.918,4.571,17.305,"VES",0.645011600928074,"7°15' 58,828"" N","73°52' 32,506"" W",7.26634100024,-73.875696,"Herpetos","T","Bosque ripario",4897.62859073,6192.29961784,2266.13858395,2266.13858395,7142.48315283,10508.6179053,356.514411846,0,0,1974.4879915,4546.58708741,5901.33349282,"PVAa","Bosque Ripario",NA,"Bosque Ripario",NA,NA,NA,NA,NA,NA,78.6478687443,"Platero",356.514411846,0,5843.50046111,1040.84946892,NA,NA,NA,10,NA
"94","ANH_182","Species richness",5,8,4.899,5.321,33.014,"VES",0.591647331786543,"7°15' 20,909"" N","73°51' 49,381"" W",7.25580800024,-73.863717,"Herpetos","T","Bosque ripario",3402.81217061,4565.04417514,1292.38639475,3339.84980014,8185.34131877,11567.8439006,1683.69076247,0,0,3692.0021985,4128.1729872,6691.78251201,"PVAa","Bosque Ripario",NA,"Bosque Ripario",NA,NA,NA,NA,NA,NA,2.4041208229,"Platero",1683.69076247,0,4080.8587808,852.647399101,NA,NA,NA,1,NA
"95","ANH_182","Shannon diversity",4.456,6.72,1.996,4.456,10.632,"VES",0.591647331786543,"7°15' 20,909"" N","73°51' 49,381"" W",7.25580800024,-73.863717,"Herpetos","T","Bosque ripario",3402.81217061,4565.04417514,1292.38639475,3339.84980014,8185.34131877,11567.8439006,1683.69076247,0,0,3692.0021985,4128.1729872,6691.78251201,"PVAa","Bosque Ripario",NA,"Bosque Ripario",NA,NA,NA,NA,NA,NA,2.4041208229,"Platero",1683.69076247,0,4080.8587808,852.647399101,NA,NA,NA,1,NA
"96","ANH_182","Simpson diversity",4,5,1.361,4,7.668,"VES",0.591647331786543,"7°15' 20,909"" N","73°51' 49,381"" W",7.25580800024,-73.863717,"Herpetos","T","Bosque ripario",3402.81217061,4565.04417514,1292.38639475,3339.84980014,8185.34131877,11567.8439006,1683.69076247,0,0,3692.0021985,4128.1729872,6691.78251201,"PVAa","Bosque Ripario",NA,"Bosque Ripario",NA,NA,NA,NA,NA,NA,2.4041208229,"Platero",1683.69076247,0,4080.8587808,852.647399101,NA,NA,NA,1,NA
"97","ANH_185","Species richness",3,4.333,2.582,3.115,18.398,"VES",0.308584686774942,"7°13' 53,929"" N","73°49' 48,094"" W",7.23164700024,-73.830026,"Herpetos","T","Pastos limpios",1460.21656417,175.413782221,3046.67973167,3412.17240227,4169.05093324,14314.3289182,5942.34216922,69.9893274268,69.9893274268,8264.77005432,89.9858470295,7424.35795761,"PVAa","Pastos",NA,"Pastos",NA,NA,NA,NA,NA,NA,21.2723623644,"Platero",5942.34216922,0,318.281693792,670.853086721,NA,NA,NA,1,NA
"98","ANH_185","Shannon diversity",2.828,4.589,1.806,2.828,8.129,"VES",0.308584686774942,"7°13' 53,929"" N","73°49' 48,094"" W",7.23164700024,-73.830026,"Herpetos","T","Pastos limpios",1460.21656417,175.413782221,3046.67973167,3412.17240227,4169.05093324,14314.3289182,5942.34216922,69.9893274268,69.9893274268,8264.77005432,89.9858470295,7424.35795761,"PVAa","Pastos",NA,"Pastos",NA,NA,NA,NA,NA,NA,21.2723623644,"Platero",5942.34216922,0,318.281693792,670.853086721,NA,NA,NA,1,NA
"99","ANH_185","Simpson diversity",2.667,4.333,1.287,2.667,6.856,"VES",0.308584686774942,"7°13' 53,929"" N","73°49' 48,094"" W",7.23164700024,-73.830026,"Herpetos","T","Pastos limpios",1460.21656417,175.413782221,3046.67973167,3412.17240227,4169.05093324,14314.3289182,5942.34216922,69.9893274268,69.9893274268,8264.77005432,89.9858470295,7424.35795761,"PVAa","Pastos",NA,"Pastos",NA,NA,NA,NA,NA,NA,21.2723623644,"Platero",5942.34216922,0,318.281693792,670.853086721,NA,NA,NA,1,NA
"100","ANH_223","Species richness",6,13.5,6.847,7.631,40.495,"VES",0.566125290023202,"7°15' 40,968"" N","73°53' 36,128"" W",7.26138000024,-73.893369,"Herpetos","T","Bosque ripario",4183.7672248,7863.83795276,493.209825993,493.209825993,7860.04012826,11479.9993459,0,324.215902756,324.215902756,1144.84996335,2650.63199241,7322.40683837,"PVAa","Palma",NA,"Bosque Ripario",NA,NA,NA,NA,NA,NA,165.005220596,"Platero",0,0,7000.52433293,2820.39050094,NA,NA,NA,3,NA
"101","ANH_223","Shannon diversity",6,17.331,6.487,6,30.044,"VES",0.566125290023202,"7°15' 40,968"" N","73°53' 36,128"" W",7.26138000024,-73.893369,"Herpetos","T","Bosque ripario",4183.7672248,7863.83795276,493.209825993,493.209825993,7860.04012826,11479.9993459,0,324.215902756,324.215902756,1144.84996335,2650.63199241,7322.40683837,"PVAa","Palma",NA,"Bosque Ripario",NA,NA,NA,NA,NA,NA,165.005220596,"Platero",0,0,7000.52433293,2820.39050094,NA,NA,NA,3,NA
"102","ANH_223","Simpson diversity",6,6,4.505,6,14.829,"VES",0.566125290023202,"7°15' 40,968"" N","73°53' 36,128"" W",7.26138000024,-73.893369,"Herpetos","T","Bosque ripario",4183.7672248,7863.83795276,493.209825993,493.209825993,7860.04012826,11479.9993459,0,324.215902756,324.215902756,1144.84996335,2650.63199241,7322.40683837,"PVAa","Palma",NA,"Bosque Ripario",NA,NA,NA,NA,NA,NA,165.005220596,"Platero",0,0,7000.52433293,2820.39050094,NA,NA,NA,3,NA
"103","ANH_232","Species richness",7,10.75,6.047,7.408,41.467,"VES",0.568445475638051,"7°17' 42,436"" N","73°52' 37,942"" W",7.29512100024,-73.877206,"Herpetos","T","Bosque ripario",2879.24597743,5158.65195667,4511.84825113,4607.41940345,3974.45621607,7407.68087184,2595.68603701,0,0,1351.99539749,3474.97249614,3304.21273599,"PVAa","Bosque Ripario",NA,"Bosque Ripario",NA,NA,NA,NA,NA,NA,32.8373162882,"Platero",2595.68603701,0,3090.66441294,812.832337561,NA,NA,NA,12,NA
"104","ANH_232","Shannon diversity",5.877,7.84,1.981,5.877,11.723,"VES",0.568445475638051,"7°17' 42,436"" N","73°52' 37,942"" W",7.29512100024,-73.877206,"Herpetos","T","Bosque ripario",2879.24597743,5158.65195667,4511.84825113,4607.41940345,3974.45621607,7407.68087184,2595.68603701,0,0,1351.99539749,3474.97249614,3304.21273599,"PVAa","Bosque Ripario",NA,"Bosque Ripario",NA,NA,NA,NA,NA,NA,32.8373162882,"Platero",2595.68603701,0,3090.66441294,812.832337561,NA,NA,NA,12,NA
"105","ANH_232","Simpson diversity",5.12,6.049,1.435,5.12,8.861,"VES",0.568445475638051,"7°17' 42,436"" N","73°52' 37,942"" W",7.29512100024,-73.877206,"Herpetos","T","Bosque ripario",2879.24597743,5158.65195667,4511.84825113,4607.41940345,3974.45621607,7407.68087184,2595.68603701,0,0,1351.99539749,3474.97249614,3304.21273599,"PVAa","Bosque Ripario",NA,"Bosque Ripario",NA,NA,NA,NA,NA,NA,32.8373162882,"Platero",2595.68603701,0,3090.66441294,812.832337561,NA,NA,NA,12,NA
"106","ANH_306","Species richness",10,15,6.124,10.766,42.641,"VES",0.647331786542923,"7°22' 47,658"" N","73°49' 31,958"" W",7.37990500024,-73.825544,"Herpetos","T","Bosque ripario",5569.07557121,2327.27065206,3735.08486161,3735.08486161,5545.70121637,2090.71270552,13337.4248645,0,0,5914.23201398,7952.30274015,3847.40719159,"PVAa","Bosque Ripario",NA,"Bosque Ripario",NA,NA,NA,NA,NA,NA,34.180294317,"Kale",2090.71270552,0,5972.56355556,308.521415361,NA,NA,NA,12,NA
"107","ANH_306","Shannon diversity",8.374,11.625,2.927,8.374,17.362,"VES",0.647331786542923,"7°22' 47,658"" N","73°49' 31,958"" W",7.37990500024,-73.825544,"Herpetos","T","Bosque ripario",5569.07557121,2327.27065206,3735.08486161,3735.08486161,5545.70121637,2090.71270552,13337.4248645,0,0,5914.23201398,7952.30274015,3847.40719159,"PVAa","Bosque Ripario",NA,"Bosque Ripario",NA,NA,NA,NA,NA,NA,34.180294317,"Kale",2090.71270552,0,5972.56355556,308.521415361,NA,NA,NA,12,NA
"108","ANH_306","Simpson diversity",7.143,8.644,1.527,7.143,11.638,"VES",0.647331786542923,"7°22' 47,658"" N","73°49' 31,958"" W",7.37990500024,-73.825544,"Herpetos","T","Bosque ripario",5569.07557121,2327.27065206,3735.08486161,3735.08486161,5545.70121637,2090.71270552,13337.4248645,0,0,5914.23201398,7952.30274015,3847.40719159,"PVAa","Bosque Ripario",NA,"Bosque Ripario",NA,NA,NA,NA,NA,NA,34.180294317,"Kale",2090.71270552,0,5972.56355556,308.521415361,NA,NA,NA,12,NA
"109","ANH_360","Species richness",8,15.2,8.227,9.201,51.181,"VES",0.733178654292343,"7°19' 16,237"" N","73°42' 47,354"" W",7.32117700024,-73.713154,"Herpetos","T","Bosque denso",2453.76742999,708.127754277,3263.06471993,5171.69875723,1638.08036151,15132.3434513,19103.1246716,0,0,13163.8125228,7045.22132278,3365.54496082,"LVBe3","Bosque Ripario",NA,"Bosque Denso",NA,NA,NA,NA,NA,NA,740.917316393,"Caracterizacion",15132.3434513,0,1051.59371216,5172.32192669,NA,NA,NA,12,NA
"110","ANH_360","Shannon diversity",7.579,16.364,7.436,7.579,30.939,"VES",0.733178654292343,"7°19' 16,237"" N","73°42' 47,354"" W",7.32117700024,-73.713154,"Herpetos","T","Bosque denso",2453.76742999,708.127754277,3263.06471993,5171.69875723,1638.08036151,15132.3434513,19103.1246716,0,0,13163.8125228,7045.22132278,3365.54496082,"LVBe3","Bosque Ripario",NA,"Bosque Denso",NA,NA,NA,NA,NA,NA,740.917316393,"Caracterizacion",15132.3434513,0,1051.59371216,5172.32192669,NA,NA,NA,12,NA
"111","ANH_360","Simpson diversity",7.143,18.2,6.235,7.143,30.42,"VES",0.733178654292343,"7°19' 16,237"" N","73°42' 47,354"" W",7.32117700024,-73.713154,"Herpetos","T","Bosque denso",2453.76742999,708.127754277,3263.06471993,5171.69875723,1638.08036151,15132.3434513,19103.1246716,0,0,13163.8125228,7045.22132278,3365.54496082,"LVBe3","Bosque Ripario",NA,"Bosque Denso",NA,NA,NA,NA,NA,NA,740.917316393,"Caracterizacion",15132.3434513,0,1051.59371216,5172.32192669,NA,NA,NA,12,NA
"112","ANH_375","Species richness",5,10.333,7.888,5.646,49.002,"VES",0.617169373549884,"7°19' 21,403"" N","73°42' 54,792"" W",7.322612,-73.71522,"Herpetos","PE","Bosque denso",2210.66594352,436.444699858,3534.62923512,5395.98138136,1410.40625581,14868.6228318,18931.206566,0,0,17883.5736416,7201.83681167,3386.20872067,NA,"Bosque Denso",NA,"Bosque Denso",NA,NA,NA,NA,NA,NA,NA,"Kale",14868.6228318,NA,1047.41517925,5372.40507078,NA,NA,NA,NA,NA
"113","ANH_375","Shannon diversity",4.762,10.694,4.601,4.762,19.711,"VES",0.617169373549884,"7°19' 21,403"" N","73°42' 54,792"" W",7.322612,-73.71522,"Herpetos","PE","Bosque denso",2210.66594352,436.444699858,3534.62923512,5395.98138136,1410.40625581,14868.6228318,18931.206566,0,0,17883.5736416,7201.83681167,3386.20872067,NA,"Bosque Denso",NA,"Bosque Denso",NA,NA,NA,NA,NA,NA,NA,"Kale",14868.6228318,NA,1047.41517925,5372.40507078,NA,NA,NA,NA,NA
"114","ANH_375","Simpson diversity",4.5,10.333,3.751,4.5,17.685,"VES",0.617169373549884,"7°19' 21,403"" N","73°42' 54,792"" W",7.322612,-73.71522,"Herpetos","PE","Bosque denso",2210.66594352,436.444699858,3534.62923512,5395.98138136,1410.40625581,14868.6228318,18931.206566,0,0,17883.5736416,7201.83681167,3386.20872067,NA,"Bosque Denso",NA,"Bosque Denso",NA,NA,NA,NA,NA,NA,NA,"Kale",14868.6228318,NA,1047.41517925,5372.40507078,NA,NA,NA,NA,NA
"115","ANH_398","Species richness",7,17,13.784,8.323,82.563,"VES",0.784222737819026,"7°21' 26,640"" N","73°44' 32,460"" W",7.3574,-73.74235,"Herpetos","PE","Bosque ripario",3501.18680767,1195.24257419,818.011658558,10145.332532,2863.8492993,11281.8720195,17809.1413562,9.47054739669,9.47054739669,14574.6285734,11410.4226174,1537.06082202,NA,"Bosque Ripario",NA,"Bosque Ripario",NA,NA,NA,NA,NA,NA,NA,"Kale",11281.8720195,NA,3607.36888669,7672.55226932,NA,NA,NA,NA,NA
"116","ANH_398","Shannon diversity",6.261,13.538,7.937,6.261,29.095,"VES",0.784222737819026,"7°21' 26,640"" N","73°44' 32,460"" W",7.3574,-73.74235,"Herpetos","PE","Bosque ripario",3501.18680767,1195.24257419,818.011658558,10145.332532,2863.8492993,11281.8720195,17809.1413562,9.47054739669,9.47054739669,14574.6285734,11410.4226174,1537.06082202,NA,"Bosque Ripario",NA,"Bosque Ripario",NA,NA,NA,NA,NA,NA,NA,"Kale",11281.8720195,NA,3607.36888669,7672.55226932,NA,NA,NA,NA,NA
"117","ANH_398","Simpson diversity",5.556,9.2,6.247,5.556,21.443,"VES",0.784222737819026,"7°21' 26,640"" N","73°44' 32,460"" W",7.3574,-73.74235,"Herpetos","PE","Bosque ripario",3501.18680767,1195.24257419,818.011658558,10145.332532,2863.8492993,11281.8720195,17809.1413562,9.47054739669,9.47054739669,14574.6285734,11410.4226174,1537.06082202,NA,"Bosque Ripario",NA,"Bosque Ripario",NA,NA,NA,NA,NA,NA,NA,"Kale",11281.8720195,NA,3607.36888669,7672.55226932,NA,NA,NA,NA,NA
"118","ANH_82","Species richness",5,10,5.139,5.947,31.405,"VES",0.779582366589327,"7°24' 46,940"" N","73°50' 4,740"" W",7.41303900024,-73.83465,"Herpetos","T","Bosque ripario",6064.94201733,1100.57427174,2671.68573207,2671.68573207,8539.45971072,3656.64062008,16375.8351116,0,0,4776.50219875,6104.58562563,4021.82697019,"RVCa","Bosque Ripario",NA,"Bosque Ripario",NA,NA,NA,NA,NA,NA,9.31710564999,"Kale",3656.64062008,0,5977.99618082,3022.81786139,NA,NA,NA,12,NA
"119","ANH_82","Shannon diversity",5,12.99,4.862,5,22.52,"VES",0.779582366589327,"7°24' 46,940"" N","73°50' 4,740"" W",7.41303900024,-73.83465,"Herpetos","T","Bosque ripario",6064.94201733,1100.57427174,2671.68573207,2671.68573207,8539.45971072,3656.64062008,16375.8351116,0,0,4776.50219875,6104.58562563,4021.82697019,"RVCa","Bosque Ripario",NA,"Bosque Ripario",NA,NA,NA,NA,NA,NA,9.31710564999,"Kale",3656.64062008,0,5977.99618082,3022.81786139,NA,NA,NA,12,NA
"120","ANH_82","Simpson diversity",5,5,3.058,5,10.994,"VES",0.779582366589327,"7°24' 46,940"" N","73°50' 4,740"" W",7.41303900024,-73.83465,"Herpetos","T","Bosque ripario",6064.94201733,1100.57427174,2671.68573207,2671.68573207,8539.45971072,3656.64062008,16375.8351116,0,0,4776.50219875,6104.58562563,4021.82697019,"RVCa","Bosque Ripario",NA,"Bosque Ripario",NA,NA,NA,NA,NA,NA,9.31710564999,"Kale",3656.64062008,0,5977.99618082,3022.81786139,NA,NA,NA,12,NA
