"","evenPer","order","observado","estimado","s.e.","LCL","UCL","parentEventID","grp","cmb_smpEf"
"190","_A_N_H___2_3_0___A___P_1_","Species richness",14,38.01,30.494,17.517,177.918,"ANH_230","PntFijo",NA
"191","_A_N_H___2_3_0___A___P_1_","Shannon diversity",8.101,11.137,2.949,8.101,16.916,"ANH_230","PntFijo",NA
"192","_A_N_H___2_3_0___A___P_1_","Simpson diversity",5.507,6.064,1.191,5.507,8.398,"ANH_230","PntFijo",NA
"193","_A_N_H___2_3_0___A___P_2_","Species richness",13,69.941,66.92,22.174,366.411,"ANH_230","PntFijo",NA
"194","_A_N_H___2_3_0___A___P_2_","Shannon diversity",11.308,45.803,25.651,11.308,96.078,"ANH_230","PntFijo",NA
"195","_A_N_H___2_3_0___A___P_2_","Simpson diversity",9.323,19.429,24.267,9.323,66.99,"ANH_230","PntFijo",NA
"196","_A_N_H___2_3_0___A___P_3_","Species richness",12,27.158,15.65,14.855,92.484,"ANH_230","PntFijo",NA
"197","_A_N_H___2_3_0___A___P_3_","Shannon diversity",10.311,20.946,7.443,10.311,35.534,"ANH_230","PntFijo",NA
"198","_A_N_H___2_3_0___A___P_3_","Simpson diversity",8.805,15.545,6.178,8.805,27.654,"ANH_230","PntFijo",NA
"199","_A_N_H___2_3_2___A___P_1_","Species richness",14,92.867,90.624,27.06,490.249,"ANH_232","PntFijo",NA
"200","_A_N_H___2_3_2___A___P_1_","Shannon diversity",13.676,94.586,39.338,17.486,171.687,"ANH_232","PntFijo",NA
"201","_A_N_H___2_3_2___A___P_1_","Simpson diversity",13.235,13.235,37.269,13.235,86.28,"ANH_232","PntFijo",NA
"202","_A_N_H___2_3_2___A___P_2_","Species richness",8,9.92,3.603,8.173,29.322,"ANH_232","PntFijo",NA
"203","_A_N_H___2_3_2___A___P_2_","Shannon diversity",6.558,8.002,1.54,6.558,11.019,"ANH_232","PntFijo",NA
"204","_A_N_H___2_3_2___A___P_2_","Simpson diversity",5.531,6.818,1.576,5.531,9.907,"ANH_232","PntFijo",NA
"205","_A_N_H___2_3_2___A___P_3_","Species richness",11,12.453,2.23,11.168,23.554,"ANH_232","PntFijo",NA
"206","_A_N_H___2_3_2___A___P_3_","Shannon diversity",8.717,10.686,1.471,8.717,13.569,"ANH_232","PntFijo",NA
"207","_A_N_H___2_3_2___A___P_3_","Simpson diversity",7.014,8.702,1.693,7.014,12.019,"ANH_232","PntFijo",NA
"208","_A_N_H___2_3_3___A___P_1_","Species richness",13,60.368,56.468,20.5,312.159,"ANH_233","PntFijo",NA
"209","_A_N_H___2_3_3___A___P_1_","Shannon diversity",11.091,34.487,18.034,11.091,69.833,"ANH_233","PntFijo",NA
"210","_A_N_H___2_3_3___A___P_1_","Simpson diversity",9.256,17.1,20.861,9.256,57.987,"ANH_233","PntFijo",NA
"211","_A_N_H___2_3_3___A___P_2_","Species richness",16,28,10.276,18.805,67.342,"ANH_233","PntFijo",NA
"212","_A_N_H___2_3_3___A___P_2_","Shannon diversity",14.061,25.89,5.911,14.305,37.475,"ANH_233","PntFijo",NA
