"","evenPer","order","observado","estimado","s.e.","LCL","UCL","parentEventID","grp","cmb_smpEf"
"152","_A_N_H___2_2_5___A___P_3_","Shannon diversity",6.727,9.932,2.548,6.727,14.927,"ANH_225","PntFijo",1
"153","_A_N_H___2_2_5___A___P_3_","Simpson diversity",5.818,8.571,2.642,5.818,13.751,"ANH_225","PntFijo",1
"154","_A_N_H___2_2_6___A___P_1_","Species richness",2,2.5,1.107,2.037,8.808,"ANH_226","PntFijo",1
"155","_A_N_H___2_2_6___A___P_1_","Shannon diversity",2,3.375,1.169,2,5.666,"ANH_226","PntFijo",1
"156","_A_N_H___2_2_6___A___P_1_","Simpson diversity",2,2,0.485,2,2.951,"ANH_226","PntFijo",1
"157","_A_N_H___2_2_6___A___P_2_","Species richness",2,2.5,1.107,2.037,8.808,"ANH_226","PntFijo",1
"158","_A_N_H___2_2_6___A___P_2_","Shannon diversity",2,3.375,1.143,2,5.615,"ANH_226","PntFijo",1
"159","_A_N_H___2_2_6___A___P_2_","Simpson diversity",2,2,0.412,2,2.807,"ANH_226","PntFijo",1
"160","_A_N_H___2_2_6___A___P_3_","Species richness",1,1,0.03,1,1.06,"ANH_226","PntFijo",1
"161","_A_N_H___2_2_6___A___P_3_","Shannon diversity",1,1,0,1,1,"ANH_226","PntFijo",1
"162","_A_N_H___2_2_6___A___P_3_","Simpson diversity",1,1,0,1,1,"ANH_226","PntFijo",1
"163","_A_N_H___2_2_7___A___P_1_","Species richness",8,12.429,7.085,8.487,48.303,"ANH_227","PntFijo",1
"164","_A_N_H___2_2_7___A___P_1_","Shannon diversity",3.945,4.348,0.632,3.945,5.586,"ANH_227","PntFijo",1
"165","_A_N_H___2_2_7___A___P_1_","Simpson diversity",2.825,2.911,0.405,2.825,3.705,"ANH_227","PntFijo",1
"166","_A_N_H___2_2_7___A___P_2_","Species richness",23,85.222,54.46,37.191,295.827,"ANH_227","PntFijo",1
"167","_A_N_H___2_2_7___A___P_2_","Shannon diversity",19.812,50.535,17.714,19.812,85.253,"ANH_227","PntFijo",1
"168","_A_N_H___2_2_7___A___P_2_","Simpson diversity",17.053,31.5,10.479,17.053,52.038,"ANH_227","PntFijo",1
"169","_A_N_H___2_2_7___A___P_3_","Species richness",11,26,15.492,13.824,90.677,"ANH_227","PntFijo",1
"170","_A_N_H___2_2_7___A___P_3_","Shannon diversity",9.514,21.315,11.648,9.514,44.144,"ANH_227","PntFijo",1
"171","_A_N_H___2_2_7___A___P_3_","Simpson diversity",8,15,8.345,8,31.357,"ANH_227","PntFijo",1
"172","_A_N_H___2_2_8___A___P_1_","Species richness",13,20.826,7.953,14.502,53.779,"ANH_228","PntFijo",1
"173","_A_N_H___2_2_8___A___P_1_","Shannon diversity",10.966,17.533,4.846,10.966,27.031,"ANH_228","PntFijo",1
"174","_A_N_H___2_2_8___A___P_1_","Simpson diversity",9.29,14.526,3.98,9.29,22.327,"ANH_228","PntFijo",1
"175","_A_N_H___2_2_8___A___P_2_","Species richness",10,15.938,7.195,10.921,48.259,"ANH_228","PntFijo",1
"176","_A_N_H___2_2_8___A___P_2_","Shannon diversity",8.481,12.911,3.265,8.481,19.311,"ANH_228","PntFijo",1
"177","_A_N_H___2_2_8___A___P_2_","Simpson diversity",7.407,11.176,3.127,7.407,17.305,"ANH_228","PntFijo",1
"178","_A_N_H___2_2_8___A___P_3_","Species richness",13,20.6,7.136,14.6,49.105,"ANH_228","PntFijo",1
"179","_A_N_H___2_2_8___A___P_3_","Shannon diversity",11.487,20.358,6.492,11.487,33.081,"ANH_228","PntFijo",1
"180","_A_N_H___2_2_8___A___P_3_","Simpson diversity",10,19,5.105,10,29.005,"ANH_228","PntFijo",1
"181","_A_N_H___2_2_9___A___P_1_","Species richness",13,51.739,46.973,19.007,262.809,"ANH_229","PntFijo",1
"182","_A_N_H___2_2_9___A___P_1_","Shannon diversity",10.391,24.162,11.637,10.391,46.971,"ANH_229","PntFijo",1
"183","_A_N_H___2_2_9___A___P_1_","Simpson diversity",8.397,12.65,6.617,8.397,25.619,"ANH_229","PntFijo",1
"184","_A_N_H___2_2_9___A___P_2_","Species richness",4,5.75,3.307,4.156,23.607,"ANH_229","PntFijo",1
"185","_A_N_H___2_2_9___A___P_2_","Shannon diversity",3.364,4.783,1.792,3.364,8.296,"ANH_229","PntFijo",1
"186","_A_N_H___2_2_9___A___P_2_","Simpson diversity",2.909,4,1.917,2.909,7.756,"ANH_229","PntFijo",1
"187","_A_N_H___2_2_9___A___P_3_","Species richness",11,20.905,9.574,13.016,59.666,"ANH_229","PntFijo",1
"188","_A_N_H___2_2_9___A___P_3_","Shannon diversity",10.402,23.318,11.16,10.402,45.192,"ANH_229","PntFijo",1
"189","_A_N_H___2_2_9___A___P_3_","Simpson diversity",9.8,30.333,12.167,9.8,54.181,"ANH_229","PntFijo",1
"190","_A_N_H___2_3_0___A___P_1_","Species richness",14,38.01,30.494,17.517,177.918,"ANH_230","PntFijo",1
"191","_A_N_H___2_3_0___A___P_1_","Shannon diversity",8.101,11.137,3.168,8.101,17.346,"ANH_230","PntFijo",1
"192","_A_N_H___2_3_0___A___P_1_","Simpson diversity",5.507,6.064,1.419,5.507,8.845,"ANH_230","PntFijo",1
"193","_A_N_H___2_3_0___A___P_2_","Species richness",13,69.941,66.92,22.174,366.411,"ANH_230","PntFijo",1
"194","_A_N_H___2_3_0___A___P_2_","Shannon diversity",11.308,45.803,29.435,11.308,103.495,"ANH_230","PntFijo",1
"195","_A_N_H___2_3_0___A___P_2_","Simpson diversity",9.323,19.429,25.121,9.323,68.664,"ANH_230","PntFijo",1
"196","_A_N_H___2_3_0___A___P_3_","Species richness",12,27.158,15.65,14.855,92.484,"ANH_230","PntFijo",1
"197","_A_N_H___2_3_0___A___P_3_","Shannon diversity",10.311,20.946,6.762,10.311,34.2,"ANH_230","PntFijo",1
"198","_A_N_H___2_3_0___A___P_3_","Simpson diversity",8.805,15.545,7.143,8.805,29.545,"ANH_230","PntFijo",1
"199","_A_N_H___2_3_2___A___P_1_","Species richness",14,92.867,90.624,27.06,490.249,"ANH_232","PntFijo",1
"200","_A_N_H___2_3_2___A___P_1_","Shannon diversity",13.676,94.586,39.7,16.776,172.396,"ANH_232","PntFijo",1
"201","_A_N_H___2_3_2___A___P_1_","Simpson diversity",13.235,13.235,35.352,13.235,82.524,"ANH_232","PntFijo",1
"202","_A_N_H___2_3_2___A___P_2_","Species richness",8,9.92,3.603,8.173,29.322,"ANH_232","PntFijo",1
