"","parentEventID","order","observado","estimado","s.e.","LCL","UCL","Dis_Cienag","Dis_MGSG","Dis_Dre345","DisBosque","Dis_CobNat","Tam_Parche","Dis_CP","Dis_Oleodu","Dis_Pozo","Dis_Pozact","Dis_Ferroc","Dis_ViaPri","Dia_ViaSec","Plataf","CobHerp","samplEff.1"
"97","ANH_163","Species richness",1,1,0.129,1,1.276,95.7951223422,2551.78503258,6549.28340965,41.354263127,41.354263127,36.59508637,3203.1476325,8290.44104495,1538.70335736,1538.70335736,6820.74306223,5989.28280318,2161.26597056,"Platero","Ciénaga",0.22737819025522
"98","ANH_163","Shannon diversity",1,1,0,1,1,95.7951223422,2551.78503258,6549.28340965,41.354263127,41.354263127,36.59508637,3203.1476325,8290.44104495,1538.70335736,1538.70335736,6820.74306223,5989.28280318,2161.26597056,"Platero","Ciénaga",0.22737819025522
"99","ANH_163","Simpson diversity",1,1,0,1,1,95.7951223422,2551.78503258,6549.28340965,41.354263127,41.354263127,36.59508637,3203.1476325,8290.44104495,1538.70335736,1538.70335736,6820.74306223,5989.28280318,2161.26597056,"Platero","Ciénaga",0.22737819025522
"100","ANH_162","Species richness",4,4,0.479,4,5.44,0,1639.02557715,1405.30265122,1042.69606286,6.05759854513,65.005487393,28.9839996631,2026.46891354,2733.50798059,2755.4853328,1442.67475031,1034.64346418,2934.33208527,"Kale","Ciénaga",0.280742459396752
"101","ANH_162","Shannon diversity",2.933,3.036,0.286,2.933,3.596,0,1639.02557715,1405.30265122,1042.69606286,6.05759854513,65.005487393,28.9839996631,2026.46891354,2733.50798059,2755.4853328,1442.67475031,1034.64346418,2934.33208527,"Kale","Ciénaga",0.280742459396752
"102","ANH_162","Simpson diversity",2.556,2.647,0.339,2.556,3.311,0,1639.02557715,1405.30265122,1042.69606286,6.05759854513,65.005487393,28.9839996631,2026.46891354,2733.50798059,2755.4853328,1442.67475031,1034.64346418,2934.33208527,"Kale","Ciénaga",0.280742459396752
"103","ANH_157","Species richness",7,8.895,3.559,7.17,28.067,3183.69828009,5596.7372637,45.2550347586,0,0,61.3915848758,1580.15367717,1509.95134826,6742.45291061,6742.45291061,83.8937918826,377.766551637,1627.66063484,"Kale","Bosque Ripario",0.531322505800464
"104","ANH_157","Shannon diversity",6.105,7.714,1.649,6.105,10.945,3183.69828009,5596.7372637,45.2550347586,0,0,61.3915848758,1580.15367717,1509.95134826,6742.45291061,6742.45291061,83.8937918826,377.766551637,1627.66063484,"Kale","Bosque Ripario",0.531322505800464
"105","ANH_157","Simpson diversity",5.554,7.435,1.587,5.554,10.545,3183.69828009,5596.7372637,45.2550347586,0,0,61.3915848758,1580.15367717,1509.95134826,6742.45291061,6742.45291061,83.8937918826,377.766551637,1627.66063484,"Kale","Bosque Ripario",0.531322505800464
"106","ANH_100","Species richness",4,5.714,3.245,4.153,23.247,6965.5497725,7970.32534722,2045.72173973,217.921544993,217.921544993,841.669467865,2216.45098132,3.77554811857,5502.87910693,8424.27427021,1977.99908983,2.8524766246,2646.40491361,"Platero","Vías",0.211136890951276
"107","ANH_100","Shannon diversity",3.586,5.357,2.954,3.586,11.147,6965.5497725,7970.32534722,2045.72173973,217.921544993,217.921544993,841.669467865,2216.45098132,3.77554811857,5502.87910693,8424.27427021,1977.99908983,2.8524766246,2646.40491361,"Platero","Vías",0.211136890951276
"108","ANH_100","Simpson diversity",3.267,5.25,2.585,3.267,10.316,6965.5497725,7970.32534722,2045.72173973,217.921544993,217.921544993,841.669467865,2216.45098132,3.77554811857,5502.87910693,8424.27427021,1977.99908983,2.8524766246,2646.40491361,"Platero","Vías",0.211136890951276
"109","ANH_164","Species richness",6,10.438,7.099,6.488,46.387,0,1065.98467024,4886.63414764,646.569935147,15.5225351489,16.1808855167,1720.55843326,5449.57007572,3855.85136943,4238.45180422,2635.30905864,2489.6110323,1729.18873389,"Platero","Ciénaga",0.350348027842227
"110","ANH_164","Shannon diversity",2.672,2.865,0.323,2.672,3.499,0,1065.98467024,4886.63414764,646.569935147,15.5225351489,16.1808855167,1720.55843326,5449.57007572,3855.85136943,4238.45180422,2635.30905864,2489.6110323,1729.18873389,"Platero","Ciénaga",0.350348027842227
"111","ANH_164","Simpson diversity",2.28,2.322,0.166,2.28,2.647,0,1065.98467024,4886.63414764,646.569935147,15.5225351489,16.1808855167,1720.55843326,5449.57007572,3855.85136943,4238.45180422,2635.30905864,2489.6110323,1729.18873389,"Platero","Ciénaga",0.350348027842227
"112","ANH_180","Species richness",2,2.5,1.107,2.037,8.808,9858.49825914,8699.79595013,543.226645521,96.9652535179,96.9652535179,21.4228036738,941.576744787,244.73588065,2779.32488418,9643.79919278,341.019899331,76.763286297,5578.74271314,"Caracterizacion","Vías",0.109048723897912
"113","ANH_180","Shannon diversity",2,3.375,1.164,2,5.656,9858.49825914,8699.79595013,543.226645521,96.9652535179,96.9652535179,21.4228036738,941.576744787,244.73588065,2779.32488418,9643.79919278,341.019899331,76.763286297,5578.74271314,"Caracterizacion","Vías",0.109048723897912
"114","ANH_180","Simpson diversity",2,2,0.47,2,2.92,9858.49825914,8699.79595013,543.226645521,96.9652535179,96.9652535179,21.4228036738,941.576744787,244.73588065,2779.32488418,9643.79919278,341.019899331,76.763286297,5578.74271314,"Caracterizacion","Vías",0.109048723897912
"115","ANH_135","Species richness",5,5.464,1.242,5.027,12.941,11210.0800512,3574.38759235,8961.73612501,0,0,NA,3395.05988363,5492.31331134,1859.87570524,2606.32106097,9088.44113233,4854.16027011,3450.41739354,"Platero","Herbazal",0.503480278422274
"116","ANH_135","Shannon diversity",4.457,5.339,1.09,4.457,7.476,11210.0800512,3574.38759235,8961.73612501,0,0,NA,3395.05988363,5492.31331134,1859.87570524,2606.32106097,9088.44113233,4854.16027011,3450.41739354,"Platero","Herbazal",0.503480278422274
"117","ANH_135","Simpson diversity",4.083,5.353,1.196,4.083,7.697,11210.0800512,3574.38759235,8961.73612501,0,0,NA,3395.05988363,5492.31331134,1859.87570524,2606.32106097,9088.44113233,4854.16027011,3450.41739354,"Platero","Herbazal",0.503480278422274
"118","ANH_148","Species richness",7,7.652,1.281,7.055,14.67,4358.77744272,6388.93089546,3163.28693661,0,0,8.70872486456,4829.71146419,1116.64982836,2897.38725802,2897.38725802,5238.11501567,5339.96129574,816.691526363,"Kale","Bosque Ripario",0.375870069605568
"119","ANH_148","Shannon diversity",2.698,2.942,0.572,2.698,4.063,4358.77744272,6388.93089546,3163.28693661,0,0,8.70872486456,4829.71146419,1116.64982836,2897.38725802,2897.38725802,5238.11501567,5339.96129574,816.691526363,"Kale","Bosque Ripario",0.375870069605568
"120","ANH_148","Simpson diversity",1.741,1.772,0.264,1.741,2.289,4358.77744272,6388.93089546,3163.28693661,0,0,8.70872486456,4829.71146419,1116.64982836,2897.38725802,2897.38725802,5238.11501567,5339.96129574,816.691526363,"Kale","Bosque Ripario",0.375870069605568
