"","evenPer","order","observado","estimado","s.e.","LCL","UCL","parentEventID","grp","cmb_smpEf"
"138","ANH_115_T. Exc. Human6_2021_07_16/2021_07_18","Simpson diversity",2,2.5,1.107,2,4.67,"ANH_115","TrmpExHum",0.5
"139","ANH_116_T. Exc. Human6_2021_07_05/2021_07_07","Species richness",3,3.438,1.181,3.025,10.564,"ANH_116","TrmpExHum",0.5
"140","ANH_116_T. Exc. Human6_2021_07_05/2021_07_07","Shannon diversity",2.46,2.951,1,2.46,4.911,"ANH_116","TrmpExHum",0.5
"141","ANH_116_T. Exc. Human6_2021_07_05/2021_07_07","Simpson diversity",2.133,2.545,1.056,2.133,4.616,"ANH_116","TrmpExHum",0.5
"142","ANH_116_T. Exc. Human5_2021_07_05/2021_07_07","Species richness",7,16.375,9.486,8.808,55.602,"ANH_116","TrmpExHum",0.5
"143","ANH_116_T. Exc. Human5_2021_07_05/2021_07_07","Shannon diversity",4.829,7.917,2.607,4.829,13.027,"ANH_116","TrmpExHum",0.5
"144","ANH_116_T. Exc. Human5_2021_07_05/2021_07_07","Simpson diversity",3.657,4.444,1.745,3.657,7.865,"ANH_116","TrmpExHum",0.5
"145","ANH_116_T. Exc. Human7_2021_07_05/2021_07_07","Species richness",3,3.8,1.734,3.06,13.615,"ANH_116","TrmpExHum",0.5
"146","ANH_116_T. Exc. Human7_2021_07_05/2021_07_07","Shannon diversity",2.586,3.699,1.548,2.586,6.732,"ANH_116","TrmpExHum",0.5
"147","ANH_116_T. Exc. Human7_2021_07_05/2021_07_07","Simpson diversity",2.273,2.273,1.725,2.273,5.653,"ANH_116","TrmpExHum",0.5
"148","ANH_117_T. Exc. Human2_2021_07_06/2021_07_08","Species richness",3,3,0.481,3,4.493,"ANH_117","TrmpExHum",0.5
"149","ANH_117_T. Exc. Human2_2021_07_06/2021_07_08","Shannon diversity",2.058,2.081,0.086,2.058,2.249,"ANH_117","TrmpExHum",0.5
"150","ANH_117_T. Exc. Human2_2021_07_06/2021_07_08","Simpson diversity",1.959,1.978,0.092,1.959,2.159,"ANH_117","TrmpExHum",0.5
"151","ANH_117_T. Exc. Human3_2021_07_06/2021_07_08","Species richness",6,6.164,0.531,6.008,9.501,"ANH_117","TrmpExHum",0.5
"152","ANH_117_T. Exc. Human3_2021_07_06/2021_07_08","Shannon diversity",2.878,2.993,0.352,2.878,3.684,"ANH_117","TrmpExHum",0.5
"153","ANH_117_T. Exc. Human3_2021_07_06/2021_07_08","Simpson diversity",2.355,2.4,0.213,2.355,2.817,"ANH_117","TrmpExHum",0.5
"154","ANH_117_T. Exc. Human4_2021_07_06/2021_07_08","Species richness",7,7.498,1.319,7.03,15.419,"ANH_117","TrmpExHum",0.5
"155","ANH_117_T. Exc. Human4_2021_07_06/2021_07_08","Shannon diversity",3.061,3.096,0.149,3.061,3.389,"ANH_117","TrmpExHum",0.5
"156","ANH_117_T. Exc. Human4_2021_07_06/2021_07_08","Simpson diversity",2.512,2.525,0.105,2.512,2.731,"ANH_117","TrmpExHum",0.5
"157","ANH_117_T. Exc. Human1_2021_07_06/2021_07_08","Species richness",8,15.946,11.585,8.98,72.397,"ANH_117","TrmpExHum",0.5
"158","ANH_117_T. Exc. Human1_2021_07_06/2021_07_08","Shannon diversity",2.682,2.823,0.288,2.682,3.387,"ANH_117","TrmpExHum",0.5
"159","ANH_117_T. Exc. Human1_2021_07_06/2021_07_08","Simpson diversity",2.168,2.186,0.121,2.168,2.422,"ANH_117","TrmpExHum",0.5
"160","ANH_117_T. Exc. Human5_2021_07_06/2021_07_08","Species richness",5,6.964,3.68,5.177,26.768,"ANH_117","TrmpExHum",0.5
"161","ANH_117_T. Exc. Human5_2021_07_06/2021_07_08","Shannon diversity",2.623,2.786,0.337,2.623,3.446,"ANH_117","TrmpExHum",0.5
"162","ANH_117_T. Exc. Human5_2021_07_06/2021_07_08","Simpson diversity",2.256,2.309,0.191,2.256,2.682,"ANH_117","TrmpExHum",0.5
"163","ANH_117_T. Exc. Human7_2021_07_06/2021_07_08","Species richness",4,4.978,2.124,4.073,17.01,"ANH_117","TrmpExHum",0.5
"164","ANH_117_T. Exc. Human7_2021_07_06/2021_07_08","Shannon diversity",2.368,2.497,0.211,2.368,2.911,"ANH_117","TrmpExHum",0.5
"165","ANH_117_T. Exc. Human7_2021_07_06/2021_07_08","Simpson diversity",2.129,2.185,0.163,2.129,2.505,"ANH_117","TrmpExHum",0.5
"166","ANH_117_T. Exc. Human6_2021_07_06/2021_07_08","Species richness",3,3,0.48,3,4.493,"ANH_117","TrmpExHum",0.5
"167","ANH_117_T. Exc. Human6_2021_07_06/2021_07_08","Shannon diversity",2.041,2.068,0.126,2.041,2.316,"ANH_117","TrmpExHum",0.5
"168","ANH_117_T. Exc. Human6_2021_07_06/2021_07_08","Simpson diversity",1.906,1.927,0.111,1.906,2.145,"ANH_117","TrmpExHum",0.5
"169","ANH_118_T. Exc. Human2_2021_07_15/2021_07_17","Species richness",1,1,0,1,1,"ANH_118","TrmpExHum",0.5
"170","ANH_118_T. Exc. Human2_2021_07_15/2021_07_17","Shannon diversity",1,1,0,1,1,"ANH_118","TrmpExHum",0.5
"171","ANH_118_T. Exc. Human2_2021_07_15/2021_07_17","Simpson diversity",1,1,0,1,1,"ANH_118","TrmpExHum",0.5
"172","ANH_118_T. Exc. Human4_2021_07_15/2021_07_17","Species richness",3,3.941,2.007,3.072,15.242,"ANH_118","TrmpExHum",0.5
"173","ANH_118_T. Exc. Human4_2021_07_15/2021_07_17","Shannon diversity",1.559,1.738,0.337,1.559,2.398,"ANH_118","TrmpExHum",0.5
"174","ANH_118_T. Exc. Human4_2021_07_15/2021_07_17","Simpson diversity",1.273,1.273,0.202,1.273,1.67,"ANH_118","TrmpExHum",0.5
"175","ANH_118_T. Exc. Human3_2021_07_15/2021_07_17","Species richness",5,5.227,0.678,5.012,9.419,"ANH_118","TrmpExHum",0.5
"176","ANH_118_T. Exc. Human3_2021_07_15/2021_07_17","Shannon diversity",4.695,5.839,1.479,4.695,8.737,"ANH_118","TrmpExHum",0.5
"177","ANH_118_T. Exc. Human3_2021_07_15/2021_07_17","Simpson diversity",4.481,6.875,1.495,4.481,9.806,"ANH_118","TrmpExHum",0.5
"178","ANH_118_T. Exc. Human7_2021_07_15/2021_07_17","Species richness",1,1,0.284,1,1.799,"ANH_118","TrmpExHum",0.5
"179","ANH_118_T. Exc. Human7_2021_07_15/2021_07_17","Shannon diversity",1,1,0,1,1,"ANH_118","TrmpExHum",0.5
